Qubit,T1 (us),T2 (us),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,Single-qubit gate length (ns),RX error,Z-axis rotation (rz) error,√x (sx) error,Pauli-X error,CZ error,Gate length (ns),RZZ error,MEASURE error,Operational
10,303.6369998727522,337.82341515668566,0.006591796875,0.0078125,0.00341796875,2584.0,0.00017036020235349788,32.0,0.00017036020235349788,0,0.00017036020235349788,0.00017036020235349788,9:0.001131621052125359;9:0.001131621052125359;9:0.0016314901517047176;9:0.0016314901517047176;11:0.000668816890703694;11:0.000668816890703694;11:0.0011162786066303831;11:0.0011162786066303831,9:68.0;9:68.0;9:68.0;9:68.0;11:68.0;11:68.0;11:68.0;11:68.0,9:0.0029180939110432236;9:0.0029180939110432236;9:0.002681426690709393;9:0.002681426690709393;11:0.0014900101876119398;11:0.0014900101876119398;11:0.0015815973494364144;11:0.0015815973494364144,0.006591796875,Yes
11,279.4372776737683,365.3499247873536,0.0042724609375,0.0078125,0.000732421875,2584.0,0.00019127305272010803,32.0,0.00019127305272010803,0,0.00019127305272010803,0.00019127305272010803,10:0.000668816890703694;10:0.000668816890703694;10:0.0011162786066303831;10:0.0011162786066303831;12:0.0019427399152178448;12:0.0019427399152178448;12:0.0017861370069168214;12:0.0017861370069168214;18:0.032823231820317045;18:0.032823231820317045;18:0.01904309433956175;18:0.01904309433956175,10:68.0;10:68.0;10:68.0;10:68.0;12:68.0;12:68.0;12:68.0;12:68.0;18:68.0;18:68.0;18:68.0;18:68.0,10:0.0014900101876119398;10:0.0014900101876119398;10:0.0015815973494364144;10:0.0015815973494364144;12:0.001184075866691059;12:0.001184075866691059;12:0.0012308521375171966;12:0.0012308521375171966;18:0.019957062301967116;18:0.019957062301967116;18:0.012571129093390615;18:0.012571129093390615,0.0042724609375,Yes
12,264.7179523120128,288.03474793616385,0.001953125,0.00341796875,0.00048828125,2584.0,0.00022556416667031962,32.0,0.00022556416667031962,0,0.00022556416667031962,0.00022556416667031962,11:0.0019427399152178448;11:0.0019427399152178448;11:0.0017861370069168214;11:0.0017861370069168214;13:0.0011053756369123202;13:0.0011053756369123202;13:0.0012729209778813144;13:0.0012729209778813144,11:68.0;11:68.0;11:68.0;11:68.0;13:68.0;13:68.0;13:68.0;13:68.0,11:0.001184075866691059;11:0.001184075866691059;11:0.0012308521375171966;11:0.0012308521375171966;13:0.0016991018887616005;13:0.0016991018887616005;13:0.000889990105250732;13:0.000889990105250732,0.001953125,Yes
13,275.12635583319263,406.1005451059819,0.0054931640625,0.004638671875,0.00634765625,2584.0,0.0001695805904384641,32.0,0.0001695805904384641,0,0.0001695805904384641,0.0001695805904384641,12:0.0011053756369123202;12:0.0011053756369123202;12:0.0012729209778813144;12:0.0012729209778813144;14:0.0007958648746864971;14:0.0007958648746864971;14:0.0009332147442508154;14:0.0009332147442508154,12:68.0;12:68.0;12:68.0;12:68.0;14:68.0;14:68.0;14:68.0;14:68.0,12:0.0016991018887616005;12:0.0016991018887616005;12:0.000889990105250732;12:0.000889990105250732;14:0.0014440783096372756;14:0.0014440783096372756;14:0.0010293319832028747;14:0.0010293319832028747,0.0054931640625,Yes
14,305.2979800523261,346.8977361086972,0.003173828125,0.005126953125,0.001220703125,2584.0,0.0002749106409159241,32.0,0.0002749106409159241,0,0.0002749106409159241,0.0002749106409159241,13:0.0007958648746864971;13:0.0007958648746864971;13:0.0009332147442508154;13:0.0009332147442508154;15:0.001300544013487115;15:0.001300544013487115;15:0.0010947977284297694;15:0.0010947977284297694,13:68.0;13:68.0;13:68.0;13:68.0;15:68.0;15:68.0;15:68.0;15:68.0,13:0.0014440783096372756;13:0.0014440783096372756;13:0.0010293319832028747;13:0.0010293319832028747;15:0.0012979849560289247;15:0.0012979849560289247;15:0.000814288605000768;15:0.000814288605000768,0.003173828125,Yes
15,310.9072780900816,414.7862365891938,0.0245361328125,0.0185546875,0.030517578125,2584.0,0.00015056490901347807,32.0,0.00015056490901347807,0,0.00015056490901347807,0.00015056490901347807,14:0.001300544013487115;14:0.001300544013487115;14:0.0010947977284297694;14:0.0010947977284297694;19:0.0011277480634805659;19:0.0011277480634805659;19:0.0016896365683655434;19:0.0016896365683655434,14:68.0;14:68.0;14:68.0;14:68.0;19:68.0;19:68.0;19:68.0;19:68.0,14:0.0012979849560289247;14:0.0012979849560289247;14:0.000814288605000768;14:0.000814288605000768;19:0.0011792888803473234;19:0.0011792888803473234;19:0.0010243158259352347;19:0.0010243158259352347,0.0245361328125,Yes
16,14.969662582506585,406.77093003924523,0.0054931640625,0.00634765625,0.004638671875,2584.0,0.00029203311187574584,32.0,0.00029203311187574584,0,0.00029203311187574584,0.00029203311187574584,3:0.001102982831170024;3:0.001102982831170024;3:0.007359944281663144;3:0.007359944281663144;23:0.0010039395989324684;23:0.0010039395989324684;23:0.002865857684017592;23:0.002865857684017592,3:68.0;3:68.0;3:68.0;3:68.0;23:68.0;23:68.0;23:68.0;23:68.0,3:0.0010254734213117067;3:0.0010254734213117067;3:0.0010197301548968418;3:0.0010197301548968418;23:0.0012854029942323264;23:0.0012854029942323264;23:0.002466240955105836;23:0.002466240955105836,0.0054931640625,Yes
17,268.01261363422157,381.80476522019393,0.00439453125,0.003662109375,0.005126953125,2584.0,0.0001978498866379581,32.0,0.0001978498866379581,0,0.0001978498866379581,0.0001978498866379581,7:0.001377024353152373;7:0.001377024353152373;7:0.00304603772006809;7:0.00304603772006809;27:0.0013811224622634344;27:0.0013811224622634344;27:0.002556938457476704;27:0.002556938457476704,7:68.0;7:68.0;7:68.0;7:68.0;27:68.0;27:68.0;27:68.0;27:68.0,7:0.0010200339528732838;7:0.0010200339528732838;7:0.0014052737088928458;7:0.0014052737088928458;27:0.0010292385967229922;27:0.0010292385967229922;27:0.0012281828940557682;27:0.0012281828940557682,0.00439453125,Yes
18,99.00939261791105,160.10131328141813,0.008544921875,0.014892578125,0.002197265625,2584.0,0.00019504514770685556,32.0,0.00019504514770685556,0,0.00019504514770685556,0.00019504514770685556,11:0.032823231820317045;11:0.032823231820317045;11:0.01904309433956175;11:0.01904309433956175;31:0.00475429932108154;31:0.00475429932108154;31:0.004423541388497182;31:0.004423541388497182,11:68.0;11:68.0;11:68.0;11:68.0;31:68.0;31:68.0;31:68.0;31:68.0,11:0.019957062301967116;11:0.019957062301967116;11:0.012571129093390615;11:0.012571129093390615;31:0.0021873880947812507;31:0.0021873880947812507;31:0.0021325536847218995;31:0.0021325536847218995,0.008544921875,Yes
19,282.2635481499368,396.0113404315013,0.0076904296875,0.010498046875,0.0048828125,2584.0,0.00016507524822484534,32.0,0.00016507524822484534,0,0.00016507524822484534,0.00016507524822484534,15:0.0011277480634805659;15:0.0011277480634805659;15:0.0016896365683655434;15:0.0016896365683655434;35:0.0009691530242888768;35:0.0009691530242888768;35:0.005350918617259753;35:0.005350918617259753,15:68.0;15:68.0;15:68.0;15:68.0;35:68.0;35:68.0;35:68.0;35:68.0,15:0.0011792888803473234;15:0.0011792888803473234;15:0.0010243158259352347;15:0.0010243158259352347;35:0.0009088220529250013;35:0.0009088220529250013;35:0.0007480954831950715;35:0.0007480954831950715,0.0076904296875,Yes
20,131.99793959469014,182.24393865426566,0.0068359375,0.010009765625,0.003662109375,2584.0,0.00017827546929797232,32.0,0.00017827546929797232,0,0.00017827546929797232,0.00017827546929797232,21:0.0013391577399451682;21:0.0013391577399451682;21:0.0015229899155429494;21:0.0015229899155429494,21:68.0;21:68.0;21:68.0;21:68.0,21:0.001498596901754412;21:0.001498596901754412;21:0.0013846501417774382;21:0.0013846501417774382,0.0068359375,Yes
21,183.38117161935193,225.85455731046346,0.0030517578125,0.00439453125,0.001708984375,2584.0,0.00012841600946803967,32.0,0.00012841600946803967,0,0.00012841600946803967,0.00012841600946803967,20:0.0013391577399451682;20:0.0013391577399451682;20:0.0015229899155429494;20:0.0015229899155429494;22:0.0007738315397797513;22:0.0007738315397797513;22:0.0008261994103309633;22:0.0008261994103309633;36:0.0006628337048450172;36:0.0006628337048450172;36:0.0008779872223288188;36:0.0008779872223288188,20:68.0;20:68.0;20:68.0;20:68.0;22:96.0;22:96.0;22:96.0;22:96.0;36:68.0;36:68.0;36:68.0;36:68.0,20:0.001498596901754412;20:0.001498596901754412;20:0.0013846501417774382;20:0.0013846501417774382;22:0.00135784306136838;22:0.00135784306136838;22:0.0011756881761655902;22:0.0011756881761655902;36:0.0008576949463006411;36:0.0008576949463006411;36:0.0007332872600763485;36:0.0007332872600763485,0.0030517578125,Yes
22,235.12850710642616,276.69793094667364,0.006103515625,0.010009765625,0.002197265625,2584.0,0.00022976927548863242,32.0,0.00022976927548863242,0,0.00022976927548863242,0.00022976927548863242,21:0.0007738315397797513;21:0.0007738315397797513;21:0.0008261994103309633;21:0.0008261994103309633;23:0.002548489980038815;23:0.002548489980038815;23:0.0058480715105589665;23:0.0058480715105589665,21:96.0;21:96.0;21:96.0;21:96.0;23:68.0;23:68.0;23:68.0;23:68.0,21:0.00135784306136838;21:0.00135784306136838;21:0.0011756881761655902;21:0.0011756881761655902;23:0.003131234622174184;23:0.003131234622174184;23:0.006494374293308958;23:0.006494374293308958,0.006103515625,Yes
23,232.61483599318353,278.31769155056793,0.0030517578125,0.00341796875,0.002685546875,2584.0,0.00030192966615323955,32.0,0.00030192966615323955,0,0.00030192966615323955,0.00030192966615323955,16:0.0010039395989324684;16:0.0010039395989324684;16:0.002865857684017592;16:0.002865857684017592;22:0.002548489980038815;22:0.002548489980038815;22:0.0058480715105589665;22:0.0058480715105589665;24:0.0010365200701711041;24:0.0010365200701711041;24:0.00526774258932583;24:0.00526774258932583,16:68.0;16:68.0;16:68.0;16:68.0;22:68.0;22:68.0;22:68.0;22:68.0;24:68.0;24:68.0;24:68.0;24:68.0,16:0.0012854029942323264;16:0.0012854029942323264;16:0.002466240955105836;16:0.002466240955105836;22:0.003131234622174184;22:0.003131234622174184;22:0.006494374293308958;22:0.006494374293308958;24:0.0009069410534524036;24:0.0009069410534524036;24:0.002201935627142243;24:0.002201935627142243,0.0030517578125,Yes
24,217.89408075967762,285.00677213324803,0.004638671875,0.006591796875,0.002685546875,2584.0,0.00013100465068240563,32.0,0.00013100465068240563,0,0.00013100465068240563,0.00013100465068240563,23:0.0010365200701711041;23:0.0010365200701711041;23:0.00526774258932583;23:0.00526774258932583;25:0.0029059636379632214;25:0.0029059636379632214;25:0.0014428346443701723;25:0.0014428346443701723,23:68.0;23:68.0;23:68.0;23:68.0;25:68.0;25:68.0;25:68.0;25:68.0,23:0.0009069410534524036;23:0.0009069410534524036;23:0.002201935627142243;23:0.002201935627142243;25:0.001625320193833435;25:0.001625320193833435;25:0.0009914044815212408;25:0.0009914044815212408,0.004638671875,Yes
25,323.95953041704803,373.6863144026299,0.004638671875,0.00537109375,0.00390625,2584.0,8.655973913419227e-05,32.0,8.655973913419227e-05,0,8.655973913419227e-05,8.655973913419227e-05,24:0.0029059636379632214;24:0.0029059636379632214;24:0.0014428346443701723;24:0.0014428346443701723;26:0.0019079045504484804;26:0.0019079045504484804;26:0.0014035269402839223;26:0.0014035269402839223;37:0.004736189275652752;37:0.004736189275652752;37:0.0040938200366546496;37:0.0040938200366546496,24:68.0;24:68.0;24:68.0;24:68.0;26:68.0;26:68.0;26:68.0;26:68.0;37:68.0;37:68.0;37:68.0;37:68.0,24:0.001625320193833435;24:0.001625320193833435;24:0.0009914044815212408;24:0.0009914044815212408;26:0.0020816007100042666;26:0.0020816007100042666;26:0.0011237908374148176;26:0.0011237908374148176;37:0.0023329728201684774;37:0.0023329728201684774;37:0.0026477218576126393;37:0.0026477218576126393,0.004638671875,Yes
26,213.92918568788258,329.8260146442081,0.01708984375,0.01904296875,0.01513671875,2584.0,0.0004674586751603285,32.0,0.0004674586751603285,0,0.0004674586751603285,0.0004674586751603285,25:0.0019079045504484804;25:0.0019079045504484804;25:0.0014035269402839223;25:0.0014035269402839223;27:0.0015023018580131997;27:0.0015023018580131997;27:0.004123916730592703;27:0.004123916730592703,25:68.0;25:68.0;25:68.0;25:68.0;27:68.0;27:68.0;27:68.0;27:68.0,25:0.0020816007100042666;25:0.0020816007100042666;25:0.0011237908374148176;25:0.0011237908374148176;27:0.001276481913347144;27:0.001276481913347144;27:0.0012954876252060377;27:0.0012954876252060377,0.01708984375,Yes
27,255.58602560288855,171.76361198831688,0.0074462890625,0.0078125,0.008056640625,2584.0,0.000236682559667345,32.0,0.000236682559667345,0,0.000236682559667345,0.000236682559667345,17:0.0013811224622634344;17:0.0013811224622634344;17:0.002556938457476704;17:0.002556938457476704;26:0.0015023018580131997;26:0.0015023018580131997;26:0.004123916730592703;26:0.004123916730592703;28:0.001189453610979857;28:0.001189453610979857;28:0.0024196635653181697;28:0.0024196635653181697,17:68.0;17:68.0;17:68.0;17:68.0;26:68.0;26:68.0;26:68.0;26:68.0;28:68.0;28:68.0;28:68.0;28:68.0,17:0.0010292385967229922;17:0.0010292385967229922;17:0.0012281828940557682;17:0.0012281828940557682;26:0.001276481913347144;26:0.001276481913347144;26:0.0012954876252060377;26:0.0012954876252060377;28:0.000936520358458176;28:0.000936520358458176;28:0.001124589367176132;28:0.001124589367176132,0.0074462890625,Yes
28,243.4399151662898,358.9939359653599,0.0211181640625,0.024658203125,0.017578125,2584.0,0.00015085620230813524,32.0,0.00015085620230813524,0,0.00015085620230813524,0.00015085620230813524,27:0.001189453610979857;27:0.001189453610979857;27:0.0024196635653181697;27:0.0024196635653181697;29:0.0027728213463703577;29:0.0027728213463703577;29:0.0041699995122673195;29:0.0041699995122673195,27:68.0;27:68.0;27:68.0;27:68.0;29:68.0;29:68.0;29:68.0;29:68.0,27:0.000936520358458176;27:0.000936520358458176;27:0.001124589367176132;27:0.001124589367176132;29:0.0036633459831846016;29:0.0036633459831846016;29:0.0032036041410960503;29:0.0032036041410960503,0.0211181640625,Yes
29,300.4023656123473,382.3229536813109,0.0035400390625,0.00439453125,0.002685546875,2584.0,0.00012500966061062963,32.0,0.00012500966061062963,0,0.00012500966061062963,0.00012500966061062963,28:0.0027728213463703577;28:0.0027728213463703577;28:0.0041699995122673195;28:0.0041699995122673195;30:0.0010713494580351646;30:0.0010713494580351646;30:0.004681541687057533;30:0.004681541687057533;38:0.0007602423153710014;38:0.0007602423153710014;38:0.0009226815779149189;38:0.0009226815779149189,28:68.0;28:68.0;28:68.0;28:68.0;30:68.0;30:68.0;30:68.0;30:68.0;38:68.0;38:68.0;38:68.0;38:68.0,28:0.0036633459831846016;28:0.0036633459831846016;28:0.0032036041410960503;28:0.0032036041410960503;30:0.0008403329218425182;30:0.0008403329218425182;30:0.0011330985108477243;30:0.0011330985108477243;38:0.0010997182541269968;38:0.0010997182541269968;38:0.0014694190714532873;38:0.0014694190714532873,0.0035400390625,Yes
30,190.23050725906404,226.14636976283296,0.009765625,0.012451171875,0.007080078125,2584.0,0.00015080569224040498,32.0,0.00015080569224040498,0,0.00015080569224040498,0.00015080569224040498,29:0.0010713494580351646;29:0.0010713494580351646;29:0.004681541687057533;29:0.004681541687057533;31:0.003170712613796922;31:0.003170712613796922;31:0.002679105494174744;31:0.002679105494174744,29:68.0;29:68.0;29:68.0;29:68.0;31:68.0;31:68.0;31:68.0;31:68.0,29:0.0008403329218425182;29:0.0008403329218425182;29:0.0011330985108477243;29:0.0011330985108477243;31:0.0014249900826031059;31:0.0014249900826031059;31:0.0014438165298455152;31:0.0014438165298455152,0.009765625,Yes
31,133.37885720853114,165.48253433305146,0.00390625,0.006591796875,0.001220703125,2584.0,0.0003671177559099747,32.0,0.0003671177559099747,0,0.0003671177559099747,0.0003671177559099747,18:0.00475429932108154;18:0.00475429932108154;18:0.004423541388497182;18:0.004423541388497182;30:0.003170712613796922;30:0.003170712613796922;30:0.002679105494174744;30:0.002679105494174744;32:0.0017647988065643272;32:0.0017647988065643272;32:0.002131922119648244;32:0.002131922119648244,18:68.0;18:68.0;18:68.0;18:68.0;30:68.0;30:68.0;30:68.0;30:68.0;32:80.0;32:80.0;32:80.0;32:80.0,18:0.0021873880947812507;18:0.0021873880947812507;18:0.0021325536847218995;18:0.0021325536847218995;30:0.0014249900826031059;30:0.0014249900826031059;30:0.0014438165298455152;30:0.0014438165298455152;32:0.0023042469767411977;32:0.0023042469767411977;32:0.0025414827539154694;32:0.0025414827539154694,0.00390625,Yes
32,140.17889904832418,198.38334767428265,0.005126953125,0.0078125,0.00244140625,2584.0,0.00026434826498233715,32.0,0.00026434826498233715,0,0.00026434826498233715,0.00026434826498233715,31:0.0017647988065643272;31:0.0017647988065643272;31:0.002131922119648244;31:0.002131922119648244;33:0.02538222932887141;33:0.02538222932887141;33:0.02452571778925558;33:0.02452571778925558,31:80.0;31:80.0;31:80.0;31:80.0;33:68.0;33:68.0;33:68.0;33:68.0,31:0.0023042469767411977;31:0.0023042469767411977;31:0.0025414827539154694;31:0.0025414827539154694;33:0.0024445287134689797;33:0.0024445287134689797;33:0.0020547775707467075;33:0.0020547775707467075,0.005126953125,Yes
33,238.8292249609697,261.5071099429738,0.0059814453125,0.009033203125,0.0029296875,2584.0,0.00032874864771365015,32.0,0.00032874864771365015,0,0.00032874864771365015,0.00032874864771365015,32:0.02538222932887141;32:0.02538222932887141;32:0.02452571778925558;32:0.02452571778925558;34:0.0017115798542261529;34:0.0017115798542261529;34:0.000828095693606451;34:0.000828095693606451;39:0.001374198364452489;39:0.001374198364452489;39:0.003014793667591942;39:0.003014793667591942,32:68.0;32:68.0;32:68.0;32:68.0;34:68.0;34:68.0;34:68.0;34:68.0;39:68.0;39:68.0;39:68.0;39:68.0,32:0.0024445287134689797;32:0.0024445287134689797;32:0.0020547775707467075;32:0.0020547775707467075;34:0.001108904581742426;34:0.001108904581742426;34:0.0010260335061276493;34:0.0010260335061276493;39:0.0014145068786710069;39:0.0014145068786710069;39:0.001557374555358454;39:0.001557374555358454,0.0059814453125,Yes
34,210.05464451303257,222.11799192898417,0.0040283203125,0.003662109375,0.00439453125,2584.0,0.00011644092560712787,32.0,0.00011644092560712787,0,0.00011644092560712787,0.00011644092560712787,33:0.0017115798542261529;33:0.0017115798542261529;33:0.000828095693606451;33:0.000828095693606451;35:0.0013785762290322578;35:0.0013785762290322578;35:0.0047042502541671805;35:0.0047042502541671805,33:68.0;33:68.0;33:68.0;33:68.0;35:68.0;35:68.0;35:68.0;35:68.0,33:0.001108904581742426;33:0.001108904581742426;33:0.0010260335061276493;33:0.0010260335061276493;35:0.003443745447388874;35:0.003443745447388874;35:0.003382452104276207;35:0.003382452104276207,0.0040283203125,Yes
35,289.1682824825238,420.8617858157608,0.013427734375,0.011474609375,0.015380859375,2584.0,0.0001600839814198754,32.0,0.0001600839814198754,0,0.0001600839814198754,0.0001600839814198754,19:0.0009691530242888768;19:0.0009691530242888768;19:0.005350918617259753;19:0.005350918617259753;34:0.0013785762290322578;34:0.0013785762290322578;34:0.0047042502541671805;34:0.0047042502541671805,19:68.0;19:68.0;19:68.0;19:68.0;34:68.0;34:68.0;34:68.0;34:68.0,19:0.0009088220529250013;19:0.0009088220529250013;19:0.0007480954831950715;19:0.0007480954831950715;34:0.003443745447388874;34:0.003443745447388874;34:0.003382452104276207;34:0.003382452104276207,0.013427734375,Yes
36,210.81752442131238,321.4120220884951,0.004150390625,0.006103515625,0.002197265625,2584.0,0.0002209412558449375,32.0,0.0002209412558449375,0,0.0002209412558449375,0.0002209412558449375,21:0.0006628337048450172;21:0.0006628337048450172;21:0.0008779872223288188;21:0.0008779872223288188;41:0.0008074245500045429;41:0.0008074245500045429;41:0.0008939818443994552;41:0.0008939818443994552,21:68.0;21:68.0;21:68.0;21:68.0;41:68.0;41:68.0;41:68.0;41:68.0,21:0.0008576949463006411;21:0.0008576949463006411;21:0.0007332872600763485;21:0.0007332872600763485;41:0.0006545404382292397;41:0.0006545404382292397;41:0.0008581546024209741;41:0.0008581546024209741,0.004150390625,Yes
37,196.89867626176704,258.33521569841974,0.0087890625,0.009765625,0.0078125,2584.0,0.0001718961810849314,32.0,0.0001718961810849314,0,0.0001718961810849314,0.0001718961810849314,25:0.004736189275652752;25:0.004736189275652752;25:0.0040938200366546496;25:0.0040938200366546496;45:0.0060662974983220486;45:0.0060662974983220486;45:0.010378420555298112;45:0.010378420555298112,25:68.0;25:68.0;25:68.0;25:68.0;45:68.0;45:68.0;45:68.0;45:68.0,25:0.0023329728201684774;25:0.0023329728201684774;25:0.0026477218576126393;25:0.0026477218576126393;45:0.00397040111099653;45:0.00397040111099653;45:0.002762298768892585;45:0.002762298768892585,0.0087890625,Yes
38,184.6302220342472,273.44077645674923,0.0037841796875,0.006591796875,0.0009765625,2584.0,0.0003923901323006827,32.0,0.0003923901323006827,0,0.0003923901323006827,0.0003923901323006827,29:0.0007602423153710014;29:0.0007602423153710014;29:0.0009226815779149189;29:0.0009226815779149189;49:0.002900605327414707;49:0.002900605327414707;49:0.001667767418412014;49:0.001667767418412014,29:68.0;29:68.0;29:68.0;29:68.0;49:68.0;49:68.0;49:68.0;49:68.0,29:0.0010997182541269968;29:0.0010997182541269968;29:0.0014694190714532873;29:0.0014694190714532873;49:0.0015330506260348153;49:0.0015330506260348153;49:0.0018265150985141976;49:0.0018265150985141976,0.0037841796875,Yes
39,173.99753795212843,257.4638799098868,0.0096435546875,0.0087890625,0.010498046875,2584.0,0.0001830743461659187,32.0,0.0001830743461659187,0,0.0001830743461659187,0.0001830743461659187,33:0.001374198364452489;33:0.001374198364452489;33:0.003014793667591942;33:0.003014793667591942;53:0.0009674330343701354;53:0.0009674330343701354;53:0.0010596269891270105;53:0.0010596269891270105,33:68.0;33:68.0;33:68.0;33:68.0;53:68.0;53:68.0;53:68.0;53:68.0,33:0.0014145068786710069;33:0.0014145068786710069;33:0.001557374555358454;33:0.001557374555358454;53:0.0011028961805107929;53:0.0011028961805107929;53:0.001335807046279558;53:0.001335807046279558,0.0096435546875,Yes
40,157.10583937499646,241.4010229482738,0.0054931640625,0.005859375,0.005126953125,2584.0,0.00018709090955937365,32.0,0.00018709090955937365,0,0.00018709090955937365,0.00018709090955937365,41:0.00086846298166951;41:0.00086846298166951;41:0.0008112803178810246;41:0.0008112803178810246,41:68.0;41:68.0;41:68.0;41:68.0,41:0.0011001731703827455;41:0.0011001731703827455;41:0.0006876683433371111;41:0.0006876683433371111,0.0054931640625,Yes
41,275.0345293568787,317.7725194552461,0.005859375,0.0068359375,0.0048828125,2584.0,0.00012558679870900745,32.0,0.00012558679870900745,0,0.00012558679870900745,0.00012558679870900745,36:0.0008074245500045429;36:0.0008074245500045429;36:0.0008939818443994552;36:0.0008939818443994552;40:0.00086846298166951;40:0.00086846298166951;40:0.0008112803178810246;40:0.0008112803178810246;42:0.0018088043263911613;42:0.0018088043263911613;42:0.0018739679143574273;42:0.0018739679143574273,36:68.0;36:68.0;36:68.0;36:68.0;40:68.0;40:68.0;40:68.0;40:68.0;42:68.0;42:68.0;42:68.0;42:68.0,36:0.0006545404382292397;36:0.0006545404382292397;36:0.0008581546024209741;36:0.0008581546024209741;40:0.0011001731703827455;40:0.0011001731703827455;40:0.0006876683433371111;40:0.0006876683433371111;42:0.11013296280576762;42:0.11013296280576762;42:0.14005740442675071;42:0.14005740442675071,0.005859375,Yes
42,289.3920366964924,351.1371554840908,0.0272216796875,0.01123046875,0.043212890625,2584.0,0.000254371376613804,32.0,0.000254371376613804,0,0.000254371376613804,0.000254371376613804,41:0.0018088043263911613;41:0.0018088043263911613;41:0.0018739679143574273;41:0.0018739679143574273;43:0.0013931185340105567;43:0.0013931185340105567;43:0.0017102365725123747;43:0.0017102365725123747,41:68.0;41:68.0;41:68.0;41:68.0;43:68.0;43:68.0;43:68.0;43:68.0,41:0.11013296280576762;41:0.11013296280576762;41:0.14005740442675071;41:0.14005740442675071;43:1;43:1;43:1.0;43:1.0,0.0272216796875,Yes
43,278.1291246933492,375.62677157222055,0.0838623046875,0.111328125,0.056396484375,2584.0,0.00015057705948361553,32.0,0.00015057705948361553,0,0.00015057705948361553,0.00015057705948361553,42:0.0013931185340105567;42:0.0013931185340105567;42:0.0017102365725123747;42:0.0017102365725123747;44:0.0010187790334169333;44:0.0010187790334169333;44:0.0008704895697112247;44:0.0008704895697112247;56:0.0012424611898234073;56:0.0012424611898234073;56:0.0011919417048807668;56:0.0011919417048807668,42:68.0;42:68.0;42:68.0;42:68.0;44:68.0;44:68.0;44:68.0;44:68.0;56:68.0;56:68.0;56:68.0;56:68.0,42:1;42:1;42:1.0;42:1.0;44:0.0008214436776284861;44:0.0008214436776284861;44:0.0010894964206614177;44:0.0010894964206614177;56:0.0012839095413437196;56:0.0012839095413437196;56:0.0013434773822555979;56:0.0013434773822555979,0.0838623046875,Yes
44,196.58082928975855,255.33746950582068,0.0035400390625,0.0048828125,0.00244140625,2584.0,0.0005399944628067579,32.0,0.0005399944628067579,0,0.0005399944628067579,0.0005399944628067579,43:0.0010187790334169333;43:0.0010187790334169333;43:0.0008704895697112247;43:0.0008704895697112247;45:0.0008822933917320419;45:0.0008822933917320419;45:0.003846549648215375;45:0.003846549648215375,43:68.0;43:68.0;43:68.0;43:68.0;45:68.0;45:68.0;45:68.0;45:68.0,43:0.0008214436776284861;43:0.0008214436776284861;43:0.0010894964206614177;43:0.0010894964206614177;45:0.003090536955668355;45:0.003090536955668355;45:0.0010872644814324817;45:0.0010872644814324817,0.0035400390625,Yes
45,312.629694765151,245.3046272849941,0.0028076171875,0.002685546875,0.0029296875,2584.0,0.0003862710194560919,32.0,0.0003862710194560919,0,0.0003862710194560919,0.0003862710194560919,37:0.0060662974983220486;37:0.0060662974983220486;37:0.010378420555298112;37:0.010378420555298112;44:0.0008822933917320419;44:0.0008822933917320419;44:0.003846549648215375;44:0.003846549648215375;46:0.0030651090165004224;46:0.0030651090165004224;46:0.003963697947147626;46:0.003963697947147626,37:68.0;37:68.0;37:68.0;37:68.0;44:68.0;44:68.0;44:68.0;44:68.0;46:68.0;46:68.0;46:68.0;46:68.0,37:0.00397040111099653;37:0.00397040111099653;37:0.002762298768892585;37:0.002762298768892585;44:0.003090536955668355;44:0.003090536955668355;44:0.0010872644814324817;44:0.0010872644814324817;46:0.0031676315065947147;46:0.0031676315065947147;46:0.0031681076710221856;46:0.0031681076710221856,0.0028076171875,Yes
46,40.06824108626518,72.11871795352747,0.0234375,0.04443359375,0.00244140625,2584.0,0.0014828095633036636,32.0,0.0014828095633036636,0,0.0014828095633036636,0.0014828095633036636,45:0.0030651090165004224;45:0.0030651090165004224;45:0.003963697947147626;45:0.003963697947147626;47:0.00466156040546073;47:0.00466156040546073;47:0.004954462279607108;47:0.004954462279607108,45:68.0;45:68.0;45:68.0;45:68.0;47:68.0;47:68.0;47:68.0;47:68.0,45:0.0031676315065947147;45:0.0031676315065947147;45:0.0031681076710221856;45:0.0031681076710221856;47:0.016623752773170852;47:0.016623752773170852;47:0.01926797420763357;47:0.01926797420763357,0.0234375,Yes
