Qubit,T1 (us),T2 (us),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,Single-qubit gate length (ns),RX error,Z-axis rotation (rz) error,√x (sx) error,Pauli-X error,CZ error,Gate length (ns),RZZ error,MEASURE error,Operational
10,239.465592315448,304.382153718209,0.002685546875,0.0068359375,0.001220703125,2584.0,9.079745217774596e-05,32.0,9.079745217774596e-05,0,9.079745217774596e-05,9.079745217774596e-05,9:0.001160813964412144;9:0.001160813964412144;9:0.0016314901517047176;9:0.0016314901517047176;11:0.0011789594699767592;11:0.0011789594699767592;11:0.0011162786066303831;11:0.0011162786066303831,9:68.0;9:68.0;9:68.0;9:68.0;11:68.0;11:68.0;11:68.0;11:68.0,9:0.0017942098867411993;9:0.0017942098867411993;9:0.002681426690709393;9:0.002681426690709393;11:0.001577464024481695;11:0.001577464024481695;11:0.0015815973494364144;11:0.0015815973494364144,0.002685546875,Yes
11,215.61016236660006,153.52970597756288,0.009033203125,0.0146484375,0.00341796875,2584.0,0.0002774887168840507,32.0,0.0002774887168840507,0,0.0002774887168840507,0.0002774887168840507,10:0.0011789594699767592;10:0.0011789594699767592;10:0.0011162786066303831;10:0.0011162786066303831;12:0.0012214849841068465;12:0.0012214849841068465;12:0.0017861370069168214;12:0.0017861370069168214;18:0.03923485856397277;18:0.03923485856397277;18:0.01904309433956175;18:0.01904309433956175,10:68.0;10:68.0;10:68.0;10:68.0;12:68.0;12:68.0;12:68.0;12:68.0;18:68.0;18:68.0;18:68.0;18:68.0,10:0.001577464024481695;10:0.001577464024481695;10:0.0015815973494364144;10:0.0015815973494364144;12:0.0011895532847539247;12:0.0011895532847539247;12:0.0012308521375171966;12:0.0012308521375171966;18:0.012756325119676531;18:0.012756325119676531;18:0.012571129093390615;18:0.012571129093390615,0.009033203125,Yes
12,231.15639024916067,186.23120509238743,0.0032958984375,0.005615234375,0.0009765625,2584.0,0.00012485853656144183,32.0,0.00012485853656144183,0,0.00012485853656144183,0.00012485853656144183,11:0.0012214849841068465;11:0.0012214849841068465;11:0.0017861370069168214;11:0.0017861370069168214;13:0.0009714232848453408;13:0.0009714232848453408;13:0.0012729209778813144;13:0.0012729209778813144,11:68.0;11:68.0;11:68.0;11:68.0;13:68.0;13:68.0;13:68.0;13:68.0,11:0.0011895532847539247;11:0.0011895532847539247;11:0.0012308521375171966;11:0.0012308521375171966;13:0.0009935744122842316;13:0.0009935744122842316;13:0.000889990105250732;13:0.000889990105250732,0.0032958984375,Yes
13,313.3379987294586,357.8353983487805,0.0023193359375,0.00244140625,0.002197265625,2584.0,9.981118586630042e-05,32.0,9.981118586630042e-05,0,9.981118586630042e-05,9.981118586630042e-05,12:0.0009714232848453408;12:0.0009714232848453408;12:0.0012729209778813144;12:0.0012729209778813144;14:0.0009797544874387276;14:0.0009797544874387276;14:0.0009332147442508154;14:0.0009332147442508154,12:68.0;12:68.0;12:68.0;12:68.0;14:68.0;14:68.0;14:68.0;14:68.0,12:0.0009935744122842316;12:0.0009935744122842316;12:0.000889990105250732;12:0.000889990105250732;14:0.0012259281039390668;14:0.0012259281039390668;14:0.0010293319832028747;14:0.0010293319832028747,0.0023193359375,Yes
14,82.77071401676136,113.05753495299605,0.0042724609375,0.008544921875,0,2584.0,0.0001332269050663104,32.0,0.0001332269050663104,0,0.0001332269050663104,0.0001332269050663104,13:0.0009797544874387276;13:0.0009797544874387276;13:0.0009332147442508154;13:0.0009332147442508154;15:0.0008280000454956027;15:0.0008280000454956027;15:0.0010947977284297694;15:0.0010947977284297694,13:68.0;13:68.0;13:68.0;13:68.0;15:68.0;15:68.0;15:68.0;15:68.0,13:0.0012259281039390668;13:0.0012259281039390668;13:0.0010293319832028747;13:0.0010293319832028747;15:0.0010753606019714146;15:0.0010753606019714146;15:0.000814288605000768;15:0.000814288605000768,0.0042724609375,Yes
15,346.7328457474698,417.60797203774797,0.0045166015625,0.00390625,0.005126953125,2584.0,0.0002053243205805876,32.0,0.0002053243205805876,0,0.0002053243205805876,0.0002053243205805876,14:0.0008280000454956027;14:0.0008280000454956027;14:0.0010947977284297694;14:0.0010947977284297694;19:0.0008453105759009538;19:0.0008453105759009538;19:0.0016896365683655434;19:0.0016896365683655434,14:68.0;14:68.0;14:68.0;14:68.0;19:68.0;19:68.0;19:68.0;19:68.0,14:0.0010753606019714146;14:0.0010753606019714146;14:0.000814288605000768;14:0.000814288605000768;19:0.0008430834222916683;19:0.0008430834222916683;19:0.0010243158259352347;19:0.0010243158259352347,0.0045166015625,Yes
16,261.90684175614473,384.36668931773875,0.0045166015625,0.005859375,0.003173828125,2584.0,0.00020491901388106152,32.0,0.00020491901388106152,0,0.00020491901388106152,0.00020491901388106152,3:0.0010151919617433225;3:0.0010151919617433225;3:0.007359944281663144;3:0.007359944281663144;23:0.0017601123530932017;23:0.0017601123530932017;23:0.002865857684017592;23:0.002865857684017592,3:68.0;3:68.0;3:68.0;3:68.0;23:68.0;23:68.0;23:68.0;23:68.0,3:0.000983744426362232;3:0.000983744426362232;3:0.0010197301548968418;3:0.0010197301548968418;23:0.0017276196548004774;23:0.0017276196548004774;23:0.002466240955105836;23:0.002466240955105836,0.0045166015625,Yes
17,287.3856549115624,411.02638477171774,0.0020751953125,0.003173828125,0.0009765625,2584.0,0.00011402620382745004,32.0,0.00011402620382745004,0,0.00011402620382745004,0.00011402620382745004,7:0.0021293727066769297;7:0.0021293727066769297;7:0.00304603772006809;7:0.00304603772006809;27:0.02290767652169312;27:0.02290767652169312;27:0.002556938457476704;27:0.002556938457476704,7:68.0;7:68.0;7:68.0;7:68.0;27:68.0;27:68.0;27:68.0;27:68.0,7:0.001657219662518139;7:0.001657219662518139;7:0.0014052737088928458;7:0.0014052737088928458;27:0.001038596499773281;27:0.001038596499773281;27:0.0012281828940557682;27:0.0012281828940557682,0.0020751953125,Yes
18,97.182338222132,177.3976668576557,0.0072021484375,0.013427734375,0.0009765625,2584.0,0.00018320572335524192,32.0,0.00018320572335524192,0,0.00018320572335524192,0.00018320572335524192,11:0.03923485856397277;11:0.03923485856397277;11:0.01904309433956175;11:0.01904309433956175;31:0.0036499106379331014;31:0.0036499106379331014;31:0.004423541388497182;31:0.004423541388497182,11:68.0;11:68.0;11:68.0;11:68.0;31:68.0;31:68.0;31:68.0;31:68.0,11:0.012756325119676531;11:0.012756325119676531;11:0.012571129093390615;11:0.012571129093390615;31:0.001846194686405317;31:0.001846194686405317;31:0.0021325536847218995;31:0.0021325536847218995,0.0072021484375,Yes
19,293.4119193568787,513.6833590337,0.0052490234375,0.00537109375,0.005126953125,2584.0,0.00011336025998847056,32.0,0.00011336025998847056,0,0.00011336025998847056,0.00011336025998847056,15:0.0008453105759009538;15:0.0008453105759009538;15:0.0016896365683655434;15:0.0016896365683655434;35:0.0008423902133337657;35:0.0008423902133337657;35:0.005350918617259753;35:0.005350918617259753,15:68.0;15:68.0;15:68.0;15:68.0;35:68.0;35:68.0;35:68.0;35:68.0,15:0.0008430834222916683;15:0.0008430834222916683;15:0.0010243158259352347;15:0.0010243158259352347;35:0.0015183372740102397;35:0.0015183372740102397;35:0.0007480954831950715;35:0.0007480954831950715,0.0052490234375,Yes
20,266.7355543384396,410.93377837042596,0.0057373046875,0.008056640625,0.00341796875,2584.0,0.00032917296348039364,32.0,0.00032917296348039364,0,0.00032917296348039364,0.00032917296348039364,21:0.0013072893987428058;21:0.0013072893987428058;21:0.0015229899155429494;21:0.0015229899155429494,21:68.0;21:68.0;21:68.0;21:68.0,21:0.0011305224928917779;21:0.0011305224928917779;21:0.0013846501417774382;21:0.0013846501417774382,0.0057373046875,Yes
21,194.52471960011457,220.64670094452057,0.0040283203125,0.004638671875,0.00341796875,2584.0,0.00015282074832646784,32.0,0.00015282074832646784,0,0.00015282074832646784,0.00015282074832646784,20:0.0013072893987428058;20:0.0013072893987428058;20:0.0015229899155429494;20:0.0015229899155429494;22:0.001258702064876882;22:0.001258702064876882;22:0.0008261994103309633;22:0.0008261994103309633;36:0.0013289344228730182;36:0.0013289344228730182;36:0.0008779872223288188;36:0.0008779872223288188,20:68.0;20:68.0;20:68.0;20:68.0;22:96.0;22:96.0;22:96.0;22:96.0;36:68.0;36:68.0;36:68.0;36:68.0,20:0.0011305224928917779;20:0.0011305224928917779;20:0.0013846501417774382;20:0.0013846501417774382;22:0.0009146175877635387;22:0.0009146175877635387;22:0.0011756881761655902;22:0.0011756881761655902;36:0.0009794279550512652;36:0.0009794279550512652;36:0.0007332872600763485;36:0.0007332872600763485,0.0040283203125,Yes
22,186.46802517234826,225.32654438744456,0.00439453125,0.007080078125,0.001708984375,2584.0,0.0002012271760296702,32.0,0.0002012271760296702,0,0.0002012271760296702,0.0002012271760296702,21:0.001258702064876882;21:0.001258702064876882;21:0.0008261994103309633;21:0.0008261994103309633;23:0.004051313730110917;23:0.004051313730110917;23:0.0058480715105589665;23:0.0058480715105589665,21:96.0;21:96.0;21:96.0;21:96.0;23:68.0;23:68.0;23:68.0;23:68.0,21:0.0009146175877635387;21:0.0009146175877635387;21:0.0011756881761655902;21:0.0011756881761655902;23:0.0041645801015142425;23:0.0041645801015142425;23:0.006494374293308958;23:0.006494374293308958,0.00439453125,Yes
23,289.7233586964471,325.0270709936708,0.0020751953125,0.002685546875,0.00146484375,2584.0,0.0001554015689826588,32.0,0.0001554015689826588,0,0.0001554015689826588,0.0001554015689826588,16:0.0017601123530932017;16:0.0017601123530932017;16:0.002865857684017592;16:0.002865857684017592;22:0.004051313730110917;22:0.004051313730110917;22:0.0058480715105589665;22:0.0058480715105589665;24:0.000934972139631618;24:0.000934972139631618;24:0.00526774258932583;24:0.00526774258932583,16:68.0;16:68.0;16:68.0;16:68.0;22:68.0;22:68.0;22:68.0;22:68.0;24:68.0;24:68.0;24:68.0;24:68.0,16:0.0017276196548004774;16:0.0017276196548004774;16:0.002466240955105836;16:0.002466240955105836;22:0.0041645801015142425;22:0.0041645801015142425;22:0.006494374293308958;22:0.006494374293308958;24:0.0012529914721650937;24:0.0012529914721650937;24:0.002201935627142243;24:0.002201935627142243,0.0020751953125,Yes
24,216.83123571311106,292.92083345937084,0.0015869140625,0.002197265625,0.0009765625,2584.0,9.662136231283763e-05,32.0,9.662136231283763e-05,0,9.662136231283763e-05,9.662136231283763e-05,23:0.000934972139631618;23:0.000934972139631618;23:0.00526774258932583;23:0.00526774258932583;25:0.0008348855739978844;25:0.0008348855739978844;25:0.0014428346443701723;25:0.0014428346443701723,23:68.0;23:68.0;23:68.0;23:68.0;25:68.0;25:68.0;25:68.0;25:68.0,23:0.0012529914721650937;23:0.0012529914721650937;23:0.002201935627142243;23:0.002201935627142243;25:0.001315369011900075;25:0.001315369011900075;25:0.0009914044815212408;25:0.0009914044815212408,0.0015869140625,Yes
25,337.7773370941817,343.55532625885314,0.0018310546875,0.0029296875,0.000732421875,2584.0,0.00010212963096400336,32.0,0.00010212963096400336,0,0.00010212963096400336,0.00010212963096400336,24:0.0008348855739978844;24:0.0008348855739978844;24:0.0014428346443701723;24:0.0014428346443701723;26:0.0015963723769377158;26:0.0015963723769377158;26:0.0014035269402839223;26:0.0014035269402839223;37:0.0036696058571699386;37:0.0036696058571699386;37:0.0040938200366546496;37:0.0040938200366546496,24:68.0;24:68.0;24:68.0;24:68.0;26:68.0;26:68.0;26:68.0;26:68.0;37:68.0;37:68.0;37:68.0;37:68.0,24:0.001315369011900075;24:0.001315369011900075;24:0.0009914044815212408;24:0.0009914044815212408;26:0.0014347227124188455;26:0.0014347227124188455;26:0.0011237908374148176;26:0.0011237908374148176;37:0.0020429445142076674;37:0.0020429445142076674;37:0.0026477218576126393;37:0.0026477218576126393,0.0018310546875,Yes
26,224.19602069588174,331.64920647195044,0.00537109375,0.009033203125,0.001708984375,2584.0,0.00041642803842988015,32.0,0.00041642803842988015,0,0.00041642803842988015,0.00041642803842988015,25:0.0015963723769377158;25:0.0015963723769377158;25:0.0014035269402839223;25:0.0014035269402839223;27:0.003059463589320438;27:0.003059463589320438;27:0.004123916730592703;27:0.004123916730592703,25:68.0;25:68.0;25:68.0;25:68.0;27:68.0;27:68.0;27:68.0;27:68.0,25:0.0014347227124188455;25:0.0014347227124188455;25:0.0011237908374148176;25:0.0011237908374148176;27:0.0016817510441235473;27:0.0016817510441235473;27:0.0012954876252060377;27:0.0012954876252060377,0.00537109375,Yes
27,283.73066504988134,357.8617748434749,0.004150390625,0.0048828125,0.00390625,2584.0,0.00018721050588145396,32.0,0.00018721050588145396,0,0.00018721050588145396,0.00018721050588145396,17:0.02290767652169312;17:0.02290767652169312;17:0.002556938457476704;17:0.002556938457476704;26:0.003059463589320438;26:0.003059463589320438;26:0.004123916730592703;26:0.004123916730592703;28:0.05122359857710171;28:0.05122359857710171;28:0.0024196635653181697;28:0.0024196635653181697,17:68.0;17:68.0;17:68.0;17:68.0;26:68.0;26:68.0;26:68.0;26:68.0;28:68.0;28:68.0;28:68.0;28:68.0,17:0.001038596499773281;17:0.001038596499773281;17:0.0012281828940557682;17:0.0012281828940557682;26:0.0016817510441235473;26:0.0016817510441235473;26:0.0012954876252060377;26:0.0012954876252060377;28:0.05992191879032149;28:0.05992191879032149;28:0.001124589367176132;28:0.001124589367176132,0.004150390625,Yes
28,143.14404945538587,192.11771551784963,0.0133056640625,0.015869140625,0.0107421875,2584.0,0.00033341103784689867,32.0,0.00033341103784689867,0,0.00033341103784689867,0.00033341103784689867,27:0.05122359857710171;27:0.05122359857710171;27:0.0024196635653181697;27:0.0024196635653181697;29:0.0025178142177788854;29:0.0025178142177788854;29:0.0041699995122673195;29:0.0041699995122673195,27:68.0;27:68.0;27:68.0;27:68.0;29:68.0;29:68.0;29:68.0;29:68.0,27:0.05992191879032149;27:0.05992191879032149;27:0.001124589367176132;27:0.001124589367176132;29:0.0030718671082306526;29:0.0030718671082306526;29:0.0032036041410960503;29:0.0032036041410960503,0.0133056640625,Yes
29,325.7518937647576,385.7156056468422,0.00390625,0.00537109375,0.00244140625,2584.0,0.00012383253919017386,32.0,0.00012383253919017386,0,0.00012383253919017386,0.00012383253919017386,28:0.0025178142177788854;28:0.0025178142177788854;28:0.0041699995122673195;28:0.0041699995122673195;30:0.0009662398585265075;30:0.0009662398585265075;30:0.004681541687057533;30:0.004681541687057533;38:0.001869102673530798;38:0.001869102673530798;38:0.0009226815779149189;38:0.0009226815779149189,28:68.0;28:68.0;28:68.0;28:68.0;30:68.0;30:68.0;30:68.0;30:68.0;38:68.0;38:68.0;38:68.0;38:68.0,28:0.0030718671082306526;28:0.0030718671082306526;28:0.0032036041410960503;28:0.0032036041410960503;30:0.001884687051154188;30:0.001884687051154188;30:0.0011330985108477243;30:0.0011330985108477243;38:0.0017767489103401035;38:0.0017767489103401035;38:0.0014694190714532873;38:0.0014694190714532873,0.00390625,Yes
30,257.5213066986947,360.3233716016377,0.003662109375,0.005615234375,0.001708984375,2584.0,0.0001331045732633043,32.0,0.0001331045732633043,0,0.0001331045732633043,0.0001331045732633043,29:0.0009662398585265075;29:0.0009662398585265075;29:0.004681541687057533;29:0.004681541687057533;31:0.0023723290932542163;31:0.0023723290932542163;31:0.002679105494174744;31:0.002679105494174744,29:68.0;29:68.0;29:68.0;29:68.0;31:68.0;31:68.0;31:68.0;31:68.0,29:0.001884687051154188;29:0.001884687051154188;29:0.0011330985108477243;29:0.0011330985108477243;31:0.0013470805613115533;31:0.0013470805613115533;31:0.0014438165298455152;31:0.0014438165298455152,0.003662109375,Yes
31,133.724066273545,152.8131426108652,0.00439453125,0.008056640625,0.000732421875,2584.0,0.00022411012940665856,32.0,0.00022411012940665856,0,0.00022411012940665856,0.00022411012940665856,18:0.0036499106379331014;18:0.0036499106379331014;18:0.004423541388497182;18:0.004423541388497182;30:0.0023723290932542163;30:0.0023723290932542163;30:0.002679105494174744;30:0.002679105494174744;32:0.0015595962463647861;32:0.0015595962463647861;32:0.002131922119648244;32:0.002131922119648244,18:68.0;18:68.0;18:68.0;18:68.0;30:68.0;30:68.0;30:68.0;30:68.0;32:80.0;32:80.0;32:80.0;32:80.0,18:0.001846194686405317;18:0.001846194686405317;18:0.0021325536847218995;18:0.0021325536847218995;30:0.0013470805613115533;30:0.0013470805613115533;30:0.0014438165298455152;30:0.0014438165298455152;32:0.001394939525965866;32:0.001394939525965866;32:0.0025414827539154694;32:0.0025414827539154694,0.00439453125,Yes
32,132.4847706400858,181.60718936791818,0.0057373046875,0.0087890625,0.002685546875,2584.0,0.00035436291461571584,32.0,0.00035436291461571584,0,0.00035436291461571584,0.00035436291461571584,31:0.0015595962463647861;31:0.0015595962463647861;31:0.002131922119648244;31:0.002131922119648244;33:0.0015568179586212538;33:0.0015568179586212538;33:0.02452571778925558;33:0.02452571778925558,31:80.0;31:80.0;31:80.0;31:80.0;33:68.0;33:68.0;33:68.0;33:68.0,31:0.001394939525965866;31:0.001394939525965866;31:0.0025414827539154694;31:0.0025414827539154694;33:0.001360777231226712;33:0.001360777231226712;33:0.0020547775707467075;33:0.0020547775707467075,0.0057373046875,Yes
33,252.7689463225694,246.75634721912536,0.0042724609375,0.005615234375,0.0029296875,2584.0,6.951209314279774e-05,32.0,6.951209314279774e-05,0,6.951209314279774e-05,6.951209314279774e-05,32:0.0015568179586212538;32:0.0015568179586212538;32:0.02452571778925558;32:0.02452571778925558;34:0.000856847147413714;34:0.000856847147413714;34:0.000828095693606451;34:0.000828095693606451;39:0.0009560194759729024;39:0.0009560194759729024;39:0.003014793667591942;39:0.003014793667591942,32:68.0;32:68.0;32:68.0;32:68.0;34:68.0;34:68.0;34:68.0;34:68.0;39:68.0;39:68.0;39:68.0;39:68.0,32:0.001360777231226712;32:0.001360777231226712;32:0.0020547775707467075;32:0.0020547775707467075;34:0.0008972459879265926;34:0.0008972459879265926;34:0.0010260335061276493;34:0.0010260335061276493;39:0.00114191584592796;39:0.00114191584592796;39:0.001557374555358454;39:0.001557374555358454,0.0042724609375,Yes
34,239.88639920011045,240.1322879192673,0.002685546875,0.0048828125,0.00048828125,2584.0,0.00013008452322286007,32.0,0.00013008452322286007,0,0.00013008452322286007,0.00013008452322286007,33:0.000856847147413714;33:0.000856847147413714;33:0.000828095693606451;33:0.000828095693606451;35:0.0016821785751942597;35:0.0016821785751942597;35:0.0047042502541671805;35:0.0047042502541671805,33:68.0;33:68.0;33:68.0;33:68.0;35:68.0;35:68.0;35:68.0;35:68.0,33:0.0008972459879265926;33:0.0008972459879265926;33:0.0010260335061276493;33:0.0010260335061276493;35:0.0014444467846506936;35:0.0014444467846506936;35:0.003382452104276207;35:0.003382452104276207,0.002685546875,Yes
35,254.01280904946628,412.57824230339224,0.0118408203125,0.0107421875,0.012939453125,2584.0,0.0001175518037051043,32.0,0.0001175518037051043,0,0.0001175518037051043,0.0001175518037051043,19:0.0008423902133337657;19:0.0008423902133337657;19:0.005350918617259753;19:0.005350918617259753;34:0.0016821785751942597;34:0.0016821785751942597;34:0.0047042502541671805;34:0.0047042502541671805,19:68.0;19:68.0;19:68.0;19:68.0;34:68.0;34:68.0;34:68.0;34:68.0,19:0.0015183372740102397;19:0.0015183372740102397;19:0.0007480954831950715;19:0.0007480954831950715;34:0.0014444467846506936;34:0.0014444467846506936;34:0.003382452104276207;34:0.003382452104276207,0.0118408203125,Yes
36,238.4776838646526,302.07388393685085,0.0078125,0.009033203125,0.006591796875,2584.0,0.00015270015292317022,32.0,0.00015270015292317022,0,0.00015270015292317022,0.00015270015292317022,21:0.0013289344228730182;21:0.0013289344228730182;21:0.0008779872223288188;21:0.0008779872223288188;41:0.0008674931223469906;41:0.0008674931223469906;41:0.0008939818443994552;41:0.0008939818443994552,21:68.0;21:68.0;21:68.0;21:68.0;41:68.0;41:68.0;41:68.0;41:68.0,21:0.0009794279550512652;21:0.0009794279550512652;21:0.0007332872600763485;21:0.0007332872600763485;41:0.0007772045433708519;41:0.0007772045433708519;41:0.0008581546024209741;41:0.0008581546024209741,0.0078125,Yes
37,165.99821577340242,227.03144451369693,0.00341796875,0.00537109375,0.00146484375,2584.0,0.00013303818566245818,32.0,0.00013303818566245818,0,0.00013303818566245818,0.00013303818566245818,25:0.0036696058571699386;25:0.0036696058571699386;25:0.0040938200366546496;25:0.0040938200366546496;45:0.0021860293942437548;45:0.0021860293942437548;45:0.010378420555298112;45:0.010378420555298112,25:68.0;25:68.0;25:68.0;25:68.0;45:68.0;45:68.0;45:68.0;45:68.0,25:0.0020429445142076674;25:0.0020429445142076674;25:0.0026477218576126393;25:0.0026477218576126393;45:0.0019562407583821884;45:0.0019562407583821884;45:0.002762298768892585;45:0.002762298768892585,0.00341796875,Yes
38,151.78431431815582,233.3263233326464,0.0018310546875,0.003662109375,0,2584.0,0.0002916801358620946,32.0,0.0002916801358620946,0,0.0002916801358620946,0.0002916801358620946,29:0.001869102673530798;29:0.001869102673530798;29:0.0009226815779149189;29:0.0009226815779149189;49:0.0021119559255607656;49:0.0021119559255607656;49:0.001667767418412014;49:0.001667767418412014,29:68.0;29:68.0;29:68.0;29:68.0;49:68.0;49:68.0;49:68.0;49:68.0,29:0.0017767489103401035;29:0.0017767489103401035;29:0.0014694190714532873;29:0.0014694190714532873;49:0.0015104078030966916;49:0.0015104078030966916;49:0.0018265150985141976;49:0.0018265150985141976,0.0018310546875,Yes
39,267.9604844378933,321.65752038256267,0.0037841796875,0.007080078125,0.00048828125,2584.0,0.00013954837596709258,32.0,0.00013954837596709258,0,0.00013954837596709258,0.00013954837596709258,33:0.0009560194759729024;33:0.0009560194759729024;33:0.003014793667591942;33:0.003014793667591942;53:0.0016881118203627699;53:0.0016881118203627699;53:0.0010596269891270105;53:0.0010596269891270105,33:68.0;33:68.0;33:68.0;33:68.0;53:68.0;53:68.0;53:68.0;53:68.0,33:0.00114191584592796;33:0.00114191584592796;33:0.001557374555358454;33:0.001557374555358454;53:0.0017175116770580812;53:0.0017175116770580812;53:0.001335807046279558;53:0.001335807046279558,0.0037841796875,Yes
40,200.4845423867293,286.98301925641067,0.00390625,0.006591796875,0.001220703125,2584.0,0.00011069799565957173,32.0,0.00011069799565957173,0,0.00011069799565957173,0.00011069799565957173,41:0.0010450113062218935;41:0.0010450113062218935;41:0.0008112803178810246;41:0.0008112803178810246,41:68.0;41:68.0;41:68.0;41:68.0,41:0.0011268472228371518;41:0.0011268472228371518;41:0.0006876683433371111;41:0.0006876683433371111,0.00390625,Yes
41,211.17847660762067,206.09630125507704,0.0028076171875,0.0048828125,0.000732421875,2584.0,0.0001222280702657101,32.0,0.0001222280702657101,0,0.0001222280702657101,0.0001222280702657101,36:0.0008674931223469906;36:0.0008674931223469906;36:0.0008939818443994552;36:0.0008939818443994552;40:0.0010450113062218935;40:0.0010450113062218935;40:0.0008112803178810246;40:0.0008112803178810246;42:0.0013865409022650321;42:0.0013865409022650321;42:0.0018739679143574273;42:0.0018739679143574273,36:68.0;36:68.0;36:68.0;36:68.0;40:68.0;40:68.0;40:68.0;40:68.0;42:68.0;42:68.0;42:68.0;42:68.0,36:0.0007772045433708519;36:0.0007772045433708519;36:0.0008581546024209741;36:0.0008581546024209741;40:0.0011268472228371518;40:0.0011268472228371518;40:0.0006876683433371111;40:0.0006876683433371111;42:0.17557168032674653;42:0.17557168032674653;42:0.14005740442675071;42:0.14005740442675071,0.0028076171875,Yes
42,276.9675406989638,327.5363601429688,0.0205078125,0.0068359375,0.0341796875,2584.0,0.00020201193395072577,32.0,0.00020201193395072577,0,0.00020201193395072577,0.00020201193395072577,41:0.0013865409022650321;41:0.0013865409022650321;41:0.0018739679143574273;41:0.0018739679143574273;43:0.00148446720479678;43:0.00148446720479678;43:0.0017102365725123747;43:0.0017102365725123747,41:68.0;41:68.0;41:68.0;41:68.0;43:68.0;43:68.0;43:68.0;43:68.0,41:0.17557168032674653;41:0.17557168032674653;41:0.14005740442675071;41:0.14005740442675071;43:1;43:1;43:1.0;43:1.0,0.0205078125,Yes
43,288.4026642941674,311.5199526920272,0.0626220703125,0.113525390625,0.01171875,2584.0,0.00015691328334324463,32.0,0.00015691328334324463,0,0.00015691328334324463,0.00015691328334324463,42:0.00148446720479678;42:0.00148446720479678;42:0.0017102365725123747;42:0.0017102365725123747;44:0.0014129090899060448;44:0.0014129090899060448;44:0.0008704895697112247;44:0.0008704895697112247;56:0.0011151901743692294;56:0.0011151901743692294;56:0.0011919417048807668;56:0.0011919417048807668,42:68.0;42:68.0;42:68.0;42:68.0;44:68.0;44:68.0;44:68.0;44:68.0;56:68.0;56:68.0;56:68.0;56:68.0,42:1;42:1;42:1.0;42:1.0;44:0.0010378714587050142;44:0.0010378714587050142;44:0.0010894964206614177;44:0.0010894964206614177;56:0.001394632163656928;56:0.001394632163656928;56:0.0013434773822555979;56:0.0013434773822555979,0.0626220703125,Yes
44,204.18369614888053,267.1971901291611,0.0028076171875,0.00537109375,0.000732421875,2584.0,0.00015097512227247147,32.0,0.00015097512227247147,0,0.00015097512227247147,0.00015097512227247147,43:0.0014129090899060448;43:0.0014129090899060448;43:0.0008704895697112247;43:0.0008704895697112247;45:0.0008910501009874172;45:0.0008910501009874172;45:0.003846549648215375;45:0.003846549648215375,43:68.0;43:68.0;43:68.0;43:68.0;45:68.0;45:68.0;45:68.0;45:68.0,43:0.0010378714587050142;43:0.0010378714587050142;43:0.0010894964206614177;43:0.0010894964206614177;45:0.002971067472938682;45:0.002971067472938682;45:0.0010872644814324817;45:0.0010872644814324817,0.0028076171875,Yes
45,199.98623082781964,205.4797595811512,0.0050048828125,0.006591796875,0.00341796875,2584.0,0.00017271006127882914,32.0,0.00017271006127882914,0,0.00017271006127882914,0.00017271006127882914,37:0.0021860293942437548;37:0.0021860293942437548;37:0.010378420555298112;37:0.010378420555298112;44:0.0008910501009874172;44:0.0008910501009874172;44:0.003846549648215375;44:0.003846549648215375;46:0.01714070999997569;46:0.01714070999997569;46:0.003963697947147626;46:0.003963697947147626,37:68.0;37:68.0;37:68.0;37:68.0;44:68.0;44:68.0;44:68.0;44:68.0;46:68.0;46:68.0;46:68.0;46:68.0,37:0.0019562407583821884;37:0.0019562407583821884;37:0.002762298768892585;37:0.002762298768892585;44:0.002971067472938682;44:0.002971067472938682;44:0.0010872644814324817;44:0.0010872644814324817;46:0.004731689887746665;46:0.004731689887746665;46:0.0031681076710221856;46:0.0031681076710221856,0.0050048828125,Yes
46,36.684622315088,62.50055666416284,0.021240234375,0.04248046875,0,2584.0,0.004212118279353428,32.0,0.004212118279353428,0,0.004212118279353428,0.004212118279353428,45:0.01714070999997569;45:0.01714070999997569;45:0.003963697947147626;45:0.003963697947147626;47:0.012960096667431531;47:0.012960096667431531;47:0.004954462279607108;47:0.004954462279607108,45:68.0;45:68.0;45:68.0;45:68.0;47:68.0;47:68.0;47:68.0;47:68.0,45:0.004731689887746665;45:0.004731689887746665;45:0.0031681076710221856;45:0.0031681076710221856;47:0.05453312999864504;47:0.05453312999864504;47:0.01926797420763357;47:0.01926797420763357,0.021240234375,Yes
