Qubit,T1 (us),T2 (us),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,Single-qubit gate length (ns),RX error,Z-axis rotation (rz) error,√x (sx) error,Pauli-X error,CZ error,Gate length (ns),RZZ error,MEASURE error,Operational
103,261.43904658990533,338.14168059215757,0.4639892578125,0.067138671875,0.86083984375,2584.0,0.000150019467180599,32.0,0.000150019467180599,0,0.000150019467180599,0.000150019467180599,96:0.0022486423750564533;96:0.0022486423750564533;96:0.004368268630734112;96:0.004368268630734112;102:0.0017216274821497402;102:0.0017216274821497402;102:0.0021266523600015075;102:0.0021266523600015075;104:0.0007893417976891914;104:0.0007893417976891914;104:0.000810389765985714;104:0.000810389765985714,96:68.0;96:68.0;96:68.0;96:68.0;102:68.0;102:68.0;102:68.0;102:68.0;104:68.0;104:68.0;104:68.0;104:68.0,96:0.0039761630015268945;96:0.0039761630015268945;96:0.0012314907003766196;96:0.0012314907003766196;102:0.0012731620735043636;102:0.0012731620735043636;102:0.001615503363688986;102:0.001615503363688986;104:0.0012470461530276755;104:0.0012470461530276755;104:0.0010014534831510602;104:0.0010014534831510602,0.4639892578125,Yes
104,266.35778862611284,430.6580130008851,0.0025634765625,0.004150390625,0.0009765625,2584.0,0.000129961601165912,32.0,0.000129961601165912,0,0.000129961601165912,0.000129961601165912,103:0.0007893417976891914;103:0.0007893417976891914;103:0.000810389765985714;103:0.000810389765985714;105:0.0015347844436747748;105:0.0015347844436747748;105:0.0013987365589085976;105:0.0013987365589085976,103:68.0;103:68.0;103:68.0;103:68.0;105:68.0;105:68.0;105:68.0;105:68.0,103:0.0012470461530276755;103:0.0012470461530276755;103:0.0010014534831510602;103:0.0010014534831510602;105:0.001173228343680055;105:0.001173228343680055;105:0.0018683687261978055;105:0.0018683687261978055,0.0025634765625,Yes
105,288.86487906176086,244.30185768621467,0.0142822265625,0.025146484375,0.00341796875,2584.0,0.00021135535277579988,32.0,0.00021135535277579988,0,0.00021135535277579988,0.00021135535277579988,104:0.0015347844436747748;104:0.0015347844436747748;104:0.0013987365589085976;104:0.0013987365589085976;106:0.00225941556358647;106:0.00225941556358647;106:0.009616086608503799;106:0.009616086608503799;117:0.0010039329763118499;117:0.0010039329763118499;117:0.001637207470253893;117:0.001637207470253893,104:68.0;104:68.0;104:68.0;104:68.0;106:92.0;106:92.0;106:92.0;106:92.0;117:68.0;117:68.0;117:68.0;117:68.0,104:0.001173228343680055;104:0.001173228343680055;104:0.0018683687261978055;104:0.0018683687261978055;106:0.002877591351011871;106:0.002877591351011871;106:0.004167591112939684;106:0.004167591112939684;117:0.0014404777611804753;117:0.0014404777611804753;117:0.00289575238999229;117:0.00289575238999229,0.0142822265625,Yes
106,203.62204607791688,223.9754195192618,0.011474609375,0.01318359375,0.009765625,2584.0,0.00012016206625041706,32.0,0.00012016206625041706,0,0.00012016206625041706,0.00012016206625041706,105:0.00225941556358647;105:0.00225941556358647;105:0.009616086608503799;105:0.009616086608503799;107:0.0026050129945869027;107:0.0026050129945869027;107:0.0030976329268674885;107:0.0030976329268674885,105:92.0;105:92.0;105:92.0;105:92.0;107:68.0;107:68.0;107:68.0;107:68.0,105:0.002877591351011871;105:0.002877591351011871;105:0.004167591112939684;105:0.004167591112939684;107:0.0027462379903163414;107:0.0027462379903163414;107:0.0019933028505196293;107:0.0019933028505196293,0.011474609375,Yes
107,213.87354745381705,224.4703822121985,0.0068359375,0.01220703125,0.00146484375,2584.0,0.00021157908216591412,32.0,0.00021157908216591412,0,0.00021157908216591412,0.00021157908216591412,97:0.002399066265579952;97:0.002399066265579952;97:0.0027368166258390225;97:0.0027368166258390225;106:0.0026050129945869027;106:0.0026050129945869027;106:0.0030976329268674885;106:0.0030976329268674885;108:0.0015242213650518976;108:0.0015242213650518976;108:0.0010385108593939096;108:0.0010385108593939096,97:68.0;97:68.0;97:68.0;97:68.0;106:68.0;106:68.0;106:68.0;106:68.0;108:68.0;108:68.0;108:68.0;108:68.0,97:0.0026842894050722044;97:0.0026842894050722044;97:0.0016623489276740844;97:0.0016623489276740844;106:0.0027462379903163414;106:0.0027462379903163414;106:0.0019933028505196293;106:0.0019933028505196293;108:0.0015181072386037664;108:0.0015181072386037664;108:0.0009746087898815092;108:0.0009746087898815092,0.0068359375,Yes
108,201.38996805588258,114.1848745538683,0.006591796875,0.008544921875,0.004638671875,2584.0,0.0006026996610410674,32.0,0.0006026996610410674,0,0.0006026996610410674,0.0006026996610410674,107:0.0015242213650518976;107:0.0015242213650518976;107:0.0010385108593939096;107:0.0010385108593939096;109:0.001269876933445796;109:0.001269876933445796;109:0.0012824536029985012;109:0.0012824536029985012,107:68.0;107:68.0;107:68.0;107:68.0;109:68.0;109:68.0;109:68.0;109:68.0,107:0.0015181072386037664;107:0.0015181072386037664;107:0.0009746087898815092;107:0.0009746087898815092;109:0.001176465792473852;109:0.001176465792473852;109:0.0010089133356987467;109:0.0010089133356987467,0.006591796875,Yes
109,264.72274256315893,270.7984784455194,0.0052490234375,0.00927734375,0.001220703125,2584.0,0.0002517872125811198,32.0,0.0002517872125811198,0,0.0002517872125811198,0.0002517872125811198,108:0.001269876933445796;108:0.001269876933445796;108:0.0012824536029985012;108:0.0012824536029985012;110:0.0011010815714573574;110:0.0011010815714573574;110:0.001368681280724704;110:0.001368681280724704;118:0.00123930543120232;118:0.00123930543120232;118:0.001152976463889649;118:0.001152976463889649,108:68.0;108:68.0;108:68.0;108:68.0;110:68.0;110:68.0;110:68.0;110:68.0;118:68.0;118:68.0;118:68.0;118:68.0,108:0.001176465792473852;108:0.001176465792473852;108:0.0010089133356987467;108:0.0010089133356987467;110:0.0012385811920889722;110:0.0012385811920889722;110:0.0015567717621812471;110:0.0015567717621812471;118:0.0009760526601192143;118:0.0009760526601192143;118:0.0009555880599160238;118:0.0009555880599160238,0.0052490234375,Yes
110,279.8516619013879,360.4971194033623,0.0020751953125,0.003662109375,0.00048828125,2584.0,0.00021051106525352028,32.0,0.00021051106525352028,0,0.00021051106525352028,0.00021051106525352028,109:0.0011010815714573574;109:0.0011010815714573574;109:0.001368681280724704;109:0.001368681280724704;111:0.005995553509850177;111:0.005995553509850177;111:0.007251727904286354;111:0.007251727904286354,109:68.0;109:68.0;109:68.0;109:68.0;111:68.0;111:68.0;111:68.0;111:68.0,109:0.0012385811920889722;109:0.0012385811920889722;109:0.0015567717621812471;109:0.0015567717621812471;111:0.001185764077464485;111:0.001185764077464485;111:0.0015754685918397404;111:0.0015754685918397404,0.0020751953125,Yes
111,214.3746257970189,12.597828771797491,0.0047607421875,0.006103515625,0.00341796875,2584.0,0.001786281309812302,32.0,0.001786281309812302,0,0.001786281309812302,0.001786281309812302,98:0.005087138766091237;98:0.005087138766091237;98:0.0021644969530779934;98:0.0021644969530779934;110:0.005995553509850177;110:0.005995553509850177;110:0.007251727904286354;110:0.007251727904286354;112:0.003761332852933591;112:0.003761332852933591;112:0.001488173381211877;112:0.001488173381211877,98:68.0;98:68.0;98:68.0;98:68.0;110:68.0;110:68.0;110:68.0;110:68.0;112:68.0;112:68.0;112:68.0;112:68.0,98:0.0013667207074325727;98:0.0013667207074325727;98:0.001764880231012761;98:0.001764880231012761;110:0.001185764077464485;110:0.001185764077464485;110:0.0015754685918397404;110:0.0015754685918397404;112:0.001687665094435603;112:0.001687665094435603;112:0.0012304980018744693;112:0.0012304980018744693,0.0047607421875,Yes
112,245.5234586756942,367.08622705926575,0.0045166015625,0.00634765625,0.001708984375,2584.0,0.00010921311010070052,32.0,0.00010921311010070052,0,0.00010921311010070052,0.00010921311010070052,111:0.003761332852933591;111:0.003761332852933591;111:0.001488173381211877;111:0.001488173381211877;113:0.0011135842675515373;113:0.0011135842675515373;113:0.0016197826654723302;113:0.0016197826654723302,111:68.0;111:68.0;111:68.0;111:68.0;113:68.0;113:68.0;113:68.0;113:68.0,111:0.001687665094435603;111:0.001687665094435603;111:0.0012304980018744693;111:0.0012304980018744693;113:0.0019852397298814606;113:0.0019852397298814606;113:0.0008745100559280905;113:0.0008745100559280905,0.0045166015625,Yes
