Qubit,T1 (us),T2 (us),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,Single-qubit gate length (ns),RX error,Z-axis rotation (rz) error,√x (sx) error,Pauli-X error,CZ error,Gate length (ns),RZZ error,MEASURE error,Operational
10,392.54875708737035,424.9312919122054,0.00439453125,0.005859375,0.0029296875,2584.0,8.169944631699265e-05,32.0,8.169944631699265e-05,0,8.169944631699265e-05,8.169944631699265e-05,9:0.005905359793005355;9:0.005905359793005355;9:0.0016314901517047176;9:0.0016314901517047176;11:0.0011153660476763139;11:0.0011153660476763139;11:0.0011162786066303831;11:0.0011162786066303831,9:68.0;9:68.0;9:68.0;9:68.0;11:68.0;11:68.0;11:68.0;11:68.0,9:0.005532509113637285;9:0.005532509113637285;9:0.002681426690709393;9:0.002681426690709393;11:0.0029205669783634036;11:0.0029205669783634036;11:0.0015815973494364144;11:0.0015815973494364144,0.00439453125,Yes
11,231.75917197024665,266.54999087399256,0.005126953125,0.0068359375,0.00341796875,2584.0,0.00021033134428948387,32.0,0.00021033134428948387,0,0.00021033134428948387,0.00021033134428948387,10:0.0011153660476763139;10:0.0011153660476763139;10:0.0011162786066303831;10:0.0011162786066303831;12:0.002554855460314698;12:0.002554855460314698;12:0.0017861370069168214;12:0.0017861370069168214;18:0.033588978221929994;18:0.033588978221929994;18:0.01904309433956175;18:0.01904309433956175,10:68.0;10:68.0;10:68.0;10:68.0;12:68.0;12:68.0;12:68.0;12:68.0;18:68.0;18:68.0;18:68.0;18:68.0,10:0.0029205669783634036;10:0.0029205669783634036;10:0.0015815973494364144;10:0.0015815973494364144;12:0.00231222305181894;12:0.00231222305181894;12:0.0012308521375171966;12:0.0012308521375171966;18:0.012947942131882662;18:0.012947942131882662;18:0.012571129093390615;18:0.012571129093390615,0.005126953125,Yes
12,225.94317951952038,249.10780226256225,0.0029296875,0.00439453125,0.00146484375,2584.0,0.0002483094877379223,32.0,0.0002483094877379223,0,0.0002483094877379223,0.0002483094877379223,11:0.002554855460314698;11:0.002554855460314698;11:0.0017861370069168214;11:0.0017861370069168214;13:0.0008636731935532937;13:0.0008636731935532937;13:0.0012729209778813144;13:0.0012729209778813144,11:68.0;11:68.0;11:68.0;11:68.0;13:68.0;13:68.0;13:68.0;13:68.0,11:0.00231222305181894;11:0.00231222305181894;11:0.0012308521375171966;11:0.0012308521375171966;13:0.0008947064996409348;13:0.0008947064996409348;13:0.000889990105250732;13:0.000889990105250732,0.0029296875,Yes
13,319.08584710300806,489.65862951445445,0.0009765625,0.001953125,0,2584.0,0.00011921567001648997,32.0,0.00011921567001648997,0,0.00011921567001648997,0.00011921567001648997,12:0.0008636731935532937;12:0.0008636731935532937;12:0.0012729209778813144;12:0.0012729209778813144;14:0.0010795260583991995;14:0.0010795260583991995;14:0.0009332147442508154;14:0.0009332147442508154,12:68.0;12:68.0;12:68.0;12:68.0;14:68.0;14:68.0;14:68.0;14:68.0,12:0.0008947064996409348;12:0.0008947064996409348;12:0.000889990105250732;12:0.000889990105250732;14:0.0010656602845879881;14:0.0010656602845879881;14:0.0010293319832028747;14:0.0010293319832028747,0.0009765625,Yes
14,251.95445232926767,300.22515904473113,0.01025390625,0.01025390625,0.01025390625,2584.0,0.00021886709913308973,32.0,0.00021886709913308973,0,0.00021886709913308973,0.00021886709913308973,13:0.0010795260583991995;13:0.0010795260583991995;13:0.0009332147442508154;13:0.0009332147442508154;15:0.002367703666181026;15:0.002367703666181026;15:0.0010947977284297694;15:0.0010947977284297694,13:68.0;13:68.0;13:68.0;13:68.0;15:68.0;15:68.0;15:68.0;15:68.0,13:0.0010656602845879881;13:0.0010656602845879881;13:0.0010293319832028747;13:0.0010293319832028747;15:0.001764564908376759;15:0.001764564908376759;15:0.000814288605000768;15:0.000814288605000768,0.01025390625,Yes
15,304.10460179420454,397.2753840901046,0.007080078125,0.005859375,0.00830078125,2584.0,0.00029631354021259984,32.0,0.00029631354021259984,0,0.00029631354021259984,0.00029631354021259984,14:0.002367703666181026;14:0.002367703666181026;14:0.0010947977284297694;14:0.0010947977284297694;19:0.0009382517950966562;19:0.0009382517950966562;19:0.0016896365683655434;19:0.0016896365683655434,14:68.0;14:68.0;14:68.0;14:68.0;19:68.0;19:68.0;19:68.0;19:68.0,14:0.001764564908376759;14:0.001764564908376759;14:0.000814288605000768;14:0.000814288605000768;19:0.0008060293843457078;19:0.0008060293843457078;19:0.0010243158259352347;19:0.0010243158259352347,0.007080078125,Yes
16,243.1976594670605,391.0778004980286,0.010498046875,0.01318359375,0.0078125,2584.0,0.0003307510431011402,32.0,0.0003307510431011402,0,0.0003307510431011402,0.0003307510431011402,3:0.004163728442691111;3:0.004163728442691111;3:0.007359944281663144;3:0.007359944281663144;23:0.007849304402375135;23:0.007849304402375135;23:0.002865857684017592;23:0.002865857684017592,3:68.0;3:68.0;3:68.0;3:68.0;23:68.0;23:68.0;23:68.0;23:68.0,3:0.00082796071814914;3:0.00082796071814914;3:0.0010197301548968418;3:0.0010197301548968418;23:0.007005358898722253;23:0.007005358898722253;23:0.002466240955105836;23:0.002466240955105836,0.010498046875,Yes
17,256.0573666225437,319.97459563483653,0.003173828125,0.0048828125,0.00146484375,2584.0,0.000164360887524923,32.0,0.000164360887524923,0,0.000164360887524923,0.000164360887524923,7:0.001108741662190743;7:0.001108741662190743;7:0.00304603772006809;7:0.00304603772006809;27:0.0012074618568969908;27:0.0012074618568969908;27:0.002556938457476704;27:0.002556938457476704,7:68.0;7:68.0;7:68.0;7:68.0;27:68.0;27:68.0;27:68.0;27:68.0,7:0.0009564768490679665;7:0.0009564768490679665;7:0.0014052737088928458;7:0.0014052737088928458;27:0.00103162191770656;27:0.00103162191770656;27:0.0012281828940557682;27:0.0012281828940557682,0.003173828125,Yes
18,105.77738588772681,166.82498314886033,0.051513671875,0.03515625,0.06787109375,2584.0,0.0001792637194919469,32.0,0.0001792637194919469,0,0.0001792637194919469,0.0001792637194919469,11:0.033588978221929994;11:0.033588978221929994;11:0.01904309433956175;11:0.01904309433956175;31:0.0053109231302564675;31:0.0053109231302564675;31:0.004423541388497182;31:0.004423541388497182,11:68.0;11:68.0;11:68.0;11:68.0;31:68.0;31:68.0;31:68.0;31:68.0,11:0.012947942131882662;11:0.012947942131882662;11:0.012571129093390615;11:0.012571129093390615;31:0.002236074116814646;31:0.002236074116814646;31:0.0021325536847218995;31:0.0021325536847218995,0.051513671875,Yes
19,266.7400607271616,466.8216697700397,0.004150390625,0.005859375,0.00244140625,2584.0,0.00016507524822484534,32.0,0.00016507524822484534,0,0.00016507524822484534,0.00016507524822484534,15:0.0009382517950966562;15:0.0009382517950966562;15:0.0016896365683655434;15:0.0016896365683655434;35:0.0020939996786623893;35:0.0020939996786623893;35:0.005350918617259753;35:0.005350918617259753,15:68.0;15:68.0;15:68.0;15:68.0;35:68.0;35:68.0;35:68.0;35:68.0,15:0.0008060293843457078;15:0.0008060293843457078;15:0.0010243158259352347;15:0.0010243158259352347;35:0.0007774379485580296;35:0.0007774379485580296;35:0.0007480954831950715;35:0.0007480954831950715,0.004150390625,Yes
