"source_file","job_id","num_qubits","physical_qubits","backend","status","folder","experiment_json","calibration_csv","expectation_value","estimated_fidelity","shots","utc_execution_time"
"w_state_1780697094.9026766_8_[48, 49, 50, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84, 83].json","d8hkg1lv8cos73f4j5v0","8","[48, 49, 50, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84, 83]","ibm_quebec","ok","w_state_n_8_d8hkg1lv8cos73f4j5v0_48_49_50_51_58_71_70_69_68_67_66_65","8_w_state_2026-06-05T22_19_29Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.6279863444494898","0,37201365555051025","16384","2026-06-05T22:19:29.390667Z"
"w_state_1780697095.3420184_8_[32, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85].json","d8hkg1lv8cos73f4j600","8","[32, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85]","ibm_quebec","ok","w_state_n_8_d8hkg1lv8cos73f4j600_32_33_39_53_52_51_58_71_70_69_68_67","8_w_state_2026-06-05T22_20_14Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.36291305150540154","0,6370869484945985","16384","2026-06-05T22:20:14.997568Z"
"w_state_1780697095.7517207_8_[103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 132].json","d8hkg1u6983c73dr6c9g","8","[103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 132]","ibm_quebec","ok","w_state_n_8_d8hkg1u6983c73dr6c9g_103_104_105_117_125_126_127_137_147","8_w_state_2026-06-05T22_20_15Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.6083574024510048","0,3916425975489952","16384","2026-06-05T22:20:15.496514Z"
"w_state_1780697096.1778548_8_[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 70, 69].json","d8hkg1tv8cos73f4j610","8","[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 70, 69]","ibm_quebec","ok","w_state_n_8_d8hkg1tv8cos73f4j610_48_49_38_29_30_31_32_33_39_53_52_51","8_w_state_2026-06-05T22_20_51Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.38936633084818206","0,6106336691518179","16384","2026-06-05T22:20:51.399805Z"
"w_state_1780697096.5814989_8_[105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 130, 129, 128].json","d8hkg1tv8cos73f4j61g","8","[105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 130, 129, 128]","ibm_quebec","ok","w_state_n_8_d8hkg1tv8cos73f4j61g_105_117_125_126_127_137_147_148_149","8_w_state_2026-06-05T22_20_51Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.5200744801292156","0,47992551987078436","16384","2026-06-05T22:20:51.876080Z"
"w_state_1780697096.9892342_9_[34, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85].json","d8hkg21e8nrc73bhbpn0","9","[34, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85]","ibm_quebec","ok","w_state_n_9_d8hkg21e8nrc73bhbpn0_34_33_39_53_52_51_58_71_70_69_68_67","9_w_state_2026-06-05T22_21_22Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.4847618354856915","0,5152381645143085","16384","2026-06-05T22:21:22.992764Z"
"w_state_1780697097.393088_9_[121, 116, 101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150].json","d8hkg242upec739l78tg","9","[121, 116, 101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150]","ibm_quebec","ok","w_state_n_9_d8hkg242upec739l78tg_121_116_101_102_103_104_105_117_125","9_w_state_2026-06-05T22_21_54Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.4572583331088329","0,5427416668911671","16384","2026-06-05T22:21:54.706376Z"
"w_state_1780697097.8848667_9_[101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138].json","d8hkg2dv8cos73f4j620","9","[101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138]","ibm_quebec","ok","w_state_n_9_d8hkg2dv8cos73f4j620_101_102_103_104_105_117_125_126_127","9_w_state_2026-06-05T22_22_09Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.7282361772987258","0,2717638227012742","16384","2026-06-05T22:22:09.337726Z"
"w_state_1780697098.7927957_9_[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 72, 73].json","d8hkg2k2upec739l78ug","9","[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 72, 73]","ibm_quebec","ok","w_state_n_9_d8hkg2k2upec739l78ug_48_49_38_29_30_31_32_33_39_53_52_51","9_w_state_2026-06-05T22_22_31Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.5580701959150685","0,44192980408493154","16384","2026-06-05T22:22:31.679936Z"
"w_state_1780697099.1749318_9_[33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84].json","d8hkg2k2upec739l78v0","9","[33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84]","ibm_quebec","ok","w_state_n_9_d8hkg2k2upec739l78v0_33_39_53_52_51_58_71_70_69_68_67_66","9_w_state_2026-06-05T22_22_44Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.5259699819274224","0,4740300180725776","16384","2026-06-05T22:22:44.743021Z"
"w_state_1780697099.5550313_9_[48, 49, 50, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84, 83].json","d8hkg2he8nrc73bhbpog","9","[48, 49, 50, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84, 83]","ibm_quebec","ok","w_state_n_9_d8hkg2he8nrc73bhbpog_48_49_50_51_58_71_70_69_68_67_66_65","9_w_state_2026-06-05T22_23_16Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.81564198178802","0,18435801821197995","16384","2026-06-05T22:23:16.251972Z"
"w_state_1780697099.9955883_9_[32, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85].json","d8hkg2tv8cos73f4j63g","9","[32, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85]","ibm_quebec","ok","w_state_n_9_d8hkg2tv8cos73f4j63g_32_33_39_53_52_51_58_71_70_69_68_67","9_w_state_2026-06-05T22_23_49Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.42217416325852186","0,5778258367414781","16384","2026-06-05T22:23:49.371759Z"
"w_state_1780697100.4085236_9_[103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 132].json","d8hkg2u6983c73dr6cbg","9","[103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 132]","ibm_quebec","ok","w_state_n_9_d8hkg2u6983c73dr6cbg_103_104_105_117_125_126_127_137_147","9_w_state_2026-06-05T22_24_02Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.7119128759277897","0,28808712407221027","16384","2026-06-05T22:24:02.386895Z"
"w_state_1780697100.799514_9_[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 70, 69].json","d8hkg366983c73dr6cc0","9","[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 70, 69]","ibm_quebec","ok","w_state_n_9_d8hkg366983c73dr6cc0_48_49_38_29_30_31_32_33_39_53_52_51","9_w_state_2026-06-05T22_24_25Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.46855844556780424","0,5314415544321958","16384","2026-06-05T22:24:25.632509Z"
"w_state_1780697101.25638_9_[105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 130, 129, 128].json","d8hkg342upec739l790g","9","[105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 130, 129, 128]","ibm_quebec","ok","w_state_n_9_d8hkg342upec739l790g_105_117_125_126_127_137_147_148_149","9_w_state_2026-06-05T22_24_37Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.7334748759372958","0,26652512406270423","16384","2026-06-05T22:24:37.997816Z"
"w_state_1780697101.678273_10_[34, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85].json","d8hkg31e8nrc73bhbpp0","10","[34, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85]","ibm_quebec","ok","w_state_n_10_d8hkg31e8nrc73bhbpp0_34_33_39_53_52_51_58_71_70_69_68_67","10_w_state_2026-06-05T22_25_10Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.6375382391333972","0,36246176086660276","16384","2026-06-05T22:25:10.131255Z"
"w_state_1780697102.2529962_10_[121, 116, 101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150].json","d8hkg3dv8cos73f4j64g","10","[121, 116, 101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150]","ibm_quebec","ok","w_state_n_10_d8hkg3dv8cos73f4j64g_121_116_101_102_103_104_105_117_125","10_w_state_2026-06-05T22_25_54Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.5274904221563901","0,4725095778436099","16384","2026-06-05T22:25:54.836528Z"
"w_state_1780697102.6683254_10_[101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138].json","d8hkg3e6983c73dr6cd0","10","[101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138]","ibm_quebec","ok","w_state_n_10_d8hkg3e6983c73dr6cd0_101_102_103_104_105_117_125_126_127","10_w_state_2026-06-05T22_26_18Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.8683428716379309","0,1316571283620691","16384","2026-06-05T22:26:18.433149Z"
"w_state_1780697103.1157248_10_[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 72, 73].json","d8hkg3m6983c73dr6cdg","10","[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 72, 73]","ibm_quebec","ok","w_state_n_10_d8hkg3m6983c73dr6cdg_48_49_38_29_30_31_32_33_39_53_52_51","10_w_state_2026-06-05T22_26_31Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.6351541825038729","0,3648458174961271","16384","2026-06-05T22:26:31.079433Z"
"w_state_1780697103.5317907_10_[33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84].json","d8hkg3k2upec739l791g","10","[33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84]","ibm_quebec","ok","w_state_n_10_d8hkg3k2upec739l791g_33_39_53_52_51_58_71_70_69_68_67_66","10_w_state_2026-06-05T22_26_34Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.578994334565722","0,421005665434278","16384","2026-06-05T22:26:34.308046Z"
"w_state_1780697103.9773347_10_[48, 49, 50, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84, 83].json","d8hkg3pe8nrc73bhbpq0","10","[48, 49, 50, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84, 83]","ibm_quebec","ok","w_state_n_10_d8hkg3pe8nrc73bhbpq0_48_49_50_51_58_71_70_69_68_67_66_65","10_w_state_2026-06-05T22_26_57Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","1.0679496858843383","-0,06794968588433825","16384","2026-06-05T22:26:57.217819Z"
"w_state_1780697104.3404903_10_[32, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85].json","d8hkg3u6983c73dr6ceg","10","[32, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85]","ibm_quebec","ok","w_state_n_10_d8hkg3u6983c73dr6ceg_32_33_39_53_52_51_58_71_70_69_68_67","10_w_state_2026-06-05T22_27_38Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.6558314422920488","0,3441685577079512","16384","2026-06-05T22:27:38.259086Z"
"w_state_1780697104.773975_10_[103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 132].json","d8hkg41e8nrc73bhbpr0","10","[103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 132]","ibm_quebec","ok","w_state_n_10_d8hkg41e8nrc73bhbpr0_103_104_105_117_125_126_127_137_147","10_w_state_2026-06-05T22_28_02Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.8126179784172263","0,18738202158277373","16384","2026-06-05T22:28:02.653740Z"
"w_state_1780697105.2163095_10_[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 70, 69].json","d8hkg45v8cos73f4j65g","10","[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 70, 69]","ibm_quebec","ok","w_state_n_10_d8hkg45v8cos73f4j65g_48_49_38_29_30_31_32_33_39_53_52_51","10_w_state_2026-06-05T22_28_15Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.6006780232800368","0,39932197671996317","16384","2026-06-05T22:28:15.770270Z"
"w_state_1780697105.6428063_10_[105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 130, 129, 128].json","d8hkg45v8cos73f4j660","10","[105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 130, 129, 128]","ibm_quebec","ok","w_state_n_10_d8hkg45v8cos73f4j660_105_117_125_126_127_137_147_148_149","10_w_state_2026-06-05T22_28_28Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.8128102517884455","0,18718974821155454","16384","2026-06-05T22:28:28.296808Z"
"w_state_1780697106.2169168_11_[34, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85].json","d8hkg4c2upec739l7920","11","[34, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85]","ibm_quebec","ok","w_state_n_11_d8hkg4c2upec739l7920_34_33_39_53_52_51_58_71_70_69_68_67","11_w_state_2026-06-05T22_28_51Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.730887944004663","0,26911205599533705","16384","2026-06-05T22:28:51.523086Z"
"w_state_1780697106.62255_11_[121, 116, 101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150].json","d8hkg49e8nrc73bhbps0","11","[121, 116, 101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150]","ibm_quebec","ok","w_state_n_11_d8hkg49e8nrc73bhbps0_121_116_101_102_103_104_105_117_125","11_w_state_2026-06-05T22_29_47Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","1.131763640777061","-0,13176364077706104","16384","2026-06-05T22:29:47.149575Z"
"w_state_1780697107.0650287_11_[101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138].json","d8hkg4m6983c73dr6cfg","11","[101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138]","ibm_quebec","ok","w_state_n_11_d8hkg4m6983c73dr6cfg_101_102_103_104_105_117_125_126_127","11_w_state_2026-06-05T22_30_08Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.9482341457317296","0,051765854268270406","16384","2026-06-05T22:30:08.385162Z"
"w_state_1780697107.513192_11_[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 72, 73].json","d8hkg4k2upec739l7930","11","[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 72, 73]","ibm_quebec","ok","w_state_n_11_d8hkg4k2upec739l7930_48_49_38_29_30_31_32_33_39_53_52_51","11_w_state_2026-06-05T22_30_08Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.8393353455634189","0,16066465443658107","16384","2026-06-05T22:30:08.981328Z"
"w_state_1780697107.9995596_11_[33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84].json","d8hkg4u6983c73dr6cg0","11","[33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84]","ibm_quebec","ok","w_state_n_11_d8hkg4u6983c73dr6cg0_33_39_53_52_51_58_71_70_69_68_67_66","11_w_state_2026-06-05T22_30_22Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.7759378402540573","0,22406215974594268","16384","2026-06-05T22:30:22.570312Z"
"w_state_1780697108.4496222_11_[48, 49, 50, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84, 83].json","d8hkg4u6983c73dr6cgg","11","[48, 49, 50, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84, 83]","ibm_quebec","ok","w_state_n_11_d8hkg4u6983c73dr6cgg_48_49_50_51_58_71_70_69_68_67_66_65","11_w_state_2026-06-05T22_30_35Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","1.209426847635644","-0,209426847635644","16384","2026-06-05T22:30:35.422678Z"
"w_state_1780697108.862351_11_[32, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85].json","d8hkg542upec739l793g","11","[32, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85]","ibm_quebec","ok","w_state_n_11_d8hkg542upec739l793g_32_33_39_53_52_51_58_71_70_69_68_67","11_w_state_2026-06-05T22_31_35Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.7439459247011948","0,2560540752988052","16384","2026-06-05T22:31:35.020833Z"
"w_state_1780697109.3105729_11_[103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 132].json","d8hkg55v8cos73f4j67g","11","[103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 132]","ibm_quebec","ok","w_state_n_11_d8hkg55v8cos73f4j67g_103_104_105_117_125_126_127_137_147","11_w_state_2026-06-05T22_31_49Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.929013190627364","0,07098680937263602","16384","2026-06-05T22:31:49.622663Z"
"w_state_1780697109.9154367_11_[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 70, 69].json","d8hkg5dv8cos73f4j680","11","[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 70, 69]","ibm_quebec","ok","w_state_n_11_d8hkg5dv8cos73f4j680_48_49_38_29_30_31_32_33_39_53_52_51","11_w_state_2026-06-05T22_32_02Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.7889825186681323","0,2110174813318677","16384","2026-06-05T22:32:02.934651Z"
"w_state_1780697110.3315082_11_[105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 130, 129, 128].json","d8hkg5dv8cos73f4j68g","11","[105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 130, 129, 128]","ibm_quebec","ok","w_state_n_11_d8hkg5dv8cos73f4j68g_105_117_125_126_127_137_147_148_149","11_w_state_2026-06-05T22_32_15Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.8641203459303362","0,13587965406966385","16384","2026-06-05T22:32:15.781111Z"
"w_state_1780697110.8080983_12_[34, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85].json","d8hkg5k2upec739l794g","12","[34, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85]","ibm_quebec","ok","w_state_n_12_d8hkg5k2upec739l794g_34_33_39_53_52_51_58_71_70_69_68_67","12_w_state_2026-06-05T22_32_29Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","1.0284171965644173","-0,028417196564417324","16384","2026-06-05T22:32:29.471954Z"
"w_state_1780697111.3006856_12_[121, 116, 101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150].json","d8hkg5m6983c73dr6chg","12","[121, 116, 101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150]","ibm_quebec","ok","w_state_n_12_d8hkg5m6983c73dr6chg_121_116_101_102_103_104_105_117_125","12_w_state_2026-06-05T22_33_49Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","1.3774108853626745","-0,37741088536267453","16384","2026-06-05T22:33:49.145693Z"
"w_state_1780697111.805152_12_[101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138].json","d8hkg5tv8cos73f4j69g","12","[101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138]","ibm_quebec","ok","w_state_n_12_d8hkg5tv8cos73f4j69g_101_102_103_104_105_117_125_126_127","12_w_state_2026-06-05T22_33_51Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.996388534870094","0,0036114651299059553","16384","2026-06-05T22:33:51.366543Z"
"w_state_1780697112.3516376_12_[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 72, 73].json","d8hkg5tv8cos73f4j6a0","12","[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 72, 73]","ibm_quebec","ok","w_state_n_12_d8hkg5tv8cos73f4j6a0_48_49_38_29_30_31_32_33_39_53_52_51","12_w_state_2026-06-05T22_34_04Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","1.1122632996874113","-0,11226329968741133","16384","2026-06-05T22:34:04.836119Z"
"w_state_1780697112.8979192_12_[33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84].json","d8hkg65v8cos73f4j6ag","12","[33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84]","ibm_quebec","ok","w_state_n_12_d8hkg65v8cos73f4j6ag_33_39_53_52_51_58_71_70_69_68_67_66","12_w_state_2026-06-05T22_34_18Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.799087024521075","0,20091297547892495","16384","2026-06-05T22:34:18.689843Z"
"w_state_1780697113.3840094_12_[48, 49, 50, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84, 83].json","d8hkg61e8nrc73bhbpu0","12","[48, 49, 50, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84, 83]","ibm_quebec","ok","w_state_n_12_d8hkg61e8nrc73bhbpu0_48_49_50_51_58_71_70_69_68_67_66_65","12_w_state_2026-06-05T22_34_32Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","1.5262530031776818","-0,5262530031776818","16384","2026-06-05T22:34:32.280332Z"
"w_state_1780697113.841591_12_[32, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85].json","d8hkg6e6983c73dr6cj0","12","[32, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85]","ibm_quebec","ok","w_state_n_12_d8hkg6e6983c73dr6cj0_32_33_39_53_52_51_58_71_70_69_68_67","12_w_state_2026-06-05T22_35_46Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.8664747208971555","0,1335252791028445","16384","2026-06-05T22:35:46.540912Z"
"w_state_1780697114.372568_12_[103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 132].json","d8hkg69e8nrc73bhbpv0","12","[103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 132]","ibm_quebec","ok","w_state_n_12_d8hkg69e8nrc73bhbpv0_103_104_105_117_125_126_127_137_147","12_w_state_2026-06-05T22_35_47Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","1.0603827844794536","-0,060382784479453555","16384","2026-06-05T22:35:47.913311Z"
"w_state_1780697114.8485203_12_[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 70, 69].json","d8hkg6m6983c73dr6cjg","12","[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 70, 69]","ibm_quebec","ok","w_state_n_12_d8hkg6m6983c73dr6cjg_48_49_38_29_30_31_32_33_39_53_52_51","12_w_state_2026-06-05T22_35_58Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","1.0727076424972273","-0,07270764249722728","16384","2026-06-05T22:35:58.599485Z"
"w_state_1780697115.3514445_12_[105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 130, 129, 128].json","d8hkg6m6983c73dr6ck0","12","[105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 130, 129, 128]","ibm_quebec","ok","w_state_n_12_d8hkg6m6983c73dr6ck0_105_117_125_126_127_137_147_148_149","12_w_state_2026-06-05T22_36_12Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","0.9514379964330737","0,048562003566926304","16384","2026-06-05T22:36:12.089270Z"
"w_state_1780697115.7619972_13_[34, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85].json","d8hkg6pe8nrc73bhbpvg","13","[34, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85]","ibm_quebec","ok","w_state_n_13_d8hkg6pe8nrc73bhbpvg_34_33_39_53_52_51_58_71_70_69_68_67","13_w_state_2026-06-05T22_36_26Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","1.0925704975245418","-0,09257049752454183","16384","2026-06-05T22:36:26.957285Z"
"w_state_1780697116.185604_13_[121, 116, 101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150].json","d8hkg6s2upec739l796g","13","[121, 116, 101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150]","ibm_quebec","ok","w_state_n_13_d8hkg6s2upec739l796g_121_116_101_102_103_104_105_117_125","13_w_state_2026-06-05T22_37_48Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","1.4773266835376453","-0,4773266835376453","16384","2026-06-05T22:37:48.532644Z"
